,Time,AX,AY,AZ,GX,GY,GZ
150,35234,82,977,-77,-110,-376,-283
151,35240,77,985,-80,-106,-385,-277
152,35247,99,983,-78,-107,-381,-292
153,35253,97,979,-39,-106,-378,-303
154,35259,89,981,-39,-110,-382,-309
155,35265,77,983,-42,-101,-379,-300
156,35272,90,975,-33,-101,-378,-303
157,35278,84,985,-30,-101,-372,-313
158,35284,98,980,-29,-113,-375,-306
159,35290,80,985,-32,-113,-370,-309
160,35297,92,984,-27,-103,-375,-306
161,35303,90,988,-33,-101,-378,-306
162,35309,76,986,-30,-106,-372,-307
163,35315,80,984,-27,-110,-370,-303
164,35322,84,983,-29,-103,-372,-306
165,35328,86,982,-29,-106,-381,-306
166,35334,87,985,-28,-107,-387,-306
167,35340,80,988,-31,-109,-373,-319
168,35347,67,989,-29,-112,-372,-309
169,35353,55,970,-11,-107,-370,-316
170,35359,140,975,-23,-112,-367,-319
171,35365,79,982,-13,-109,-376,-318
172,35372,83,985,-14,-107,-372,-327
173,35378,72,987,-14,-107,-373,-321
174,35384,69,988,-11,-109,-372,-324
175,35390,73,988,-16,-103,-375,-312
176,35397,35,981,-17,-109,-384,-321
177,35403,98,989,-5,-110,-379,-315
178,35409,33,982,-30,-101,-376,-307
179,35415,122,971,-19,-103,-369,-316
180,35422,73,990,-19,-106,-369,-315
181,35428,69,992,-19,-101,-369,-313
182,35434,81,980,-15,-115,-375,-319
183,35440,52,1000,-21,-109,-372,-315
184,35447,-1,984,13,-106,-370,-309
185,35453,124,991,33,-104,-376,-310
186,35459,100,1006,134,-112,-370,-304
187,35465,94,1011,246,-113,-366,-304
188,35472,88,1005,205,-107,-367,-325
189,35478,71,1009,130,-104,-366,-331
190,35484,72,992,34,-107,-372,-321
191,35490,75,985,-23,-110,-379,-328
192,35497,66,992,-70,-100,-372,-343
193,35503,80,986,-92,-92,-379,-340
194,35509,59,983,-126,-97,-384,-349
195,35515,44,985,-162,-92,-378,-352
196,35522,29,968,-231,-92,-379,-345
197,35528,25,972,-283,-89,-384,-346
198,35534,-7,961,-345,-100,-387,-346
199,35540,-10,992,-386,-101,-382,-334
200,35547,-11,1019,-412,-107,-369,-327
