,Time,AX,AY,AZ,GX,GY,GZ
50,42177,42,-945,73,453,-222,-10
51,42183,70,-972,201,452,-228,-12
52,42190,142,-1129,279,452,-235,-4
53,42196,219,-1308,305,450,-240,-3
54,42202,169,-1297,239,462,-247,-27
55,42208,203,-1154,285,465,-255,-66
56,42215,305,-1138,389,437,-283,-136
57,42221,437,-1220,483,408,-297,-190
58,42227,564,-1129,562,366,-292,-247
59,42233,441,-1082,453,329,-237,-313
60,42240,280,-871,378,287,-192,-354
61,42246,87,-887,301,257,-136,-373
62,42252,70,-738,399,231,-103,-382
63,42258,-86,-540,373,197,-67,-385
64,42265,-162,-408,462,185,-40,-396
65,42271,-309,-478,401,194,-22,-388
66,42277,-149,-424,494,182,-18,-381
67,42283,-232,-503,409,204,-31,-393
68,42290,-142,-495,362,210,-54,-381
69,42296,-47,-608,396,240,-73,-381
70,42302,55,-898,267,261,-90,-366
71,42308,56,-1035,114,302,-124,-355
72,42315,324,-1163,282,329,-162,-328
73,42321,367,-1391,372,381,-222,-268
74,42327,490,-1362,627,434,-249,-186
75,42333,417,-1206,742,455,-264,-109
76,42340,333,-1243,850,452,-246,-64
77,42346,148,-1138,660,449,-235,-42
78,42352,121,-1017,539,443,-243,-40
79,42358,84,-1014,317,444,-241,-40
80,42365,15,-938,76,444,-253,-55
81,42371,77,-973,117,447,-246,-60
82,42377,37,-931,5,446,-247,-57
83,42383,35,-948,49,450,-246,-60
84,42390,39,-998,39,453,-237,-60
85,42396,60,-978,110,452,-246,-63
86,42402,13,-918,64,453,-246,-60
87,42408,9,-877,112,446,-238,-52
88,42415,90,-844,296,446,-238,-54
89,42421,233,-1041,492,434,-249,-49
90,42427,202,-1081,515,435,-252,-55
91,42433,244,-1264,544,443,-262,-57
92,42440,337,-1226,587,441,-285,-88
93,42446,521,-1269,617,428,-300,-117
94,42452,516,-1202,392,411,-306,-157
95,42458,371,-1086,259,393,-298,-214
96,42465,394,-1197,292,395,-249,-276
97,42471,251,-996,227,369,-196,-300
98,42477,156,-834,208,351,-130,-334
99,42483,14,-812,177,329,-84,-345
100,42490,-77,-602,287,314,-57,-354
101,42496,-158,-599,322,297,-36,-354
102,42502,-188,-545,373,297,-27,-358
103,42508,-152,-588,332,305,-31,-358
104,42515,-184,-498,268,300,-28,-355
105,42521,4,-715,171,311,-42,-348
106,42527,-8,-785,22,330,-52,-336
107,42533,188,-1283,11,357,-100,-304
108,42540,247,-1304,27,395,-154,-280
109,42546,344,-1086,13,435,-207,-229
110,42552,554,-1220,268,473,-235,-130
111,42558,420,-1075,372,468,-252,-81
112,42565,632,-1811,724,447,-265,-30
113,42571,457,-1380,883,440,-264,-18
114,42577,362,-1139,712,432,-258,-4
115,42583,171,-995,245,432,-256,-9
116,42590,159,-931,15,441,-250,-18
117,42596,128,-891,-114,449,-237,-24
118,42602,83,-817,-158,449,-244,-28
119,42608,99,-985,-145,446,-234,-19
120,42615,109,-928,-49,449,-229,-19
121,42621,119,-1039,0,441,-243,-31
122,42627,137,-1035,78,440,-241,-21
123,42633,129,-1064,40,440,-246,-27
124,42640,122,-999,29,447,-246,-18
125,42646,116,-915,63,438,-249,-25
126,42652,155,-987,144,449,-247,-25
127,42658,160,-952,315,435,-249,-31
128,42665,287,-986,533,441,-259,-36
129,42671,437,-1201,555,434,-274,-52
130,42677,456,-1058,565,431,-300,-67
131,42683,553,-1234,461,426,-306,-108
132,42690,486,-1095,343,410,-298,-156
133,42696,379,-1296,297,398,-283,-205
134,42702,267,-1246,289,363,-252,-273
135,42708,292,-1235,279,356,-198,-303
136,42715,43,-898,161,333,-144,-337
137,42721,31,-593,248,318,-91,-346
138,42727,-200,-483,180,300,-45,-366
139,42733,-163,-489,324,294,-27,-358
140,42740,-157,-508,344,287,-28,-360
141,42746,-200,-484,271,287,-31,-367
142,42752,-199,-437,274,290,-51,-364
143,42758,29,-740,168,302,-84,-349
144,42765,56,-843,44,332,-106,-337
145,42771,120,-1308,-138,393,-151,-283
146,42777,292,-1191,4,419,-198,-232
147,42783,385,-1052,120,428,-249,-180
148,42790,488,-1369,157,434,-274,-97
149,42796,783,-1502,807,435,-289,-48
150,42802,421,-1596,777,446,-265,5
151,42808,260,-1197,686,453,-244,12
152,42815,133,-1022,275,447,-229,8
153,42821,130,-879,48,459,-220,3
154,42827,145,-805,-76,458,-216,-7
155,42833,98,-867,-173,464,-208,-15
156,42840,68,-947,-169,461,-216,-7
157,42846,68,-1044,-143,456,-216,-13
158,42852,65,-1043,-75,453,-217,-19
159,42858,90,-985,-19,452,-222,-7
160,42865,78,-1022,-38,453,-220,-12
161,42871,67,-944,-30,450,-225,-7
162,42877,77,-976,14,452,-214,-12
163,42883,103,-965,124,456,-234,-15
164,42890,196,-949,334,449,-234,-15
165,42896,284,-1089,508,455,-241,-30
166,42902,325,-1366,439,440,-270,-49
167,42908,418,-1257,460,437,-276,-76
168,42915,371,-1104,460,443,-286,-115
169,42921,303,-968,395,414,-282,-178
170,42927,314,-1269,270,377,-268,-244
171,42933,421,-1158,440,335,-247,-294
172,42940,326,-958,362,306,-214,-333
173,42946,172,-832,316,281,-151,-352
174,42952,37,-627,336,275,-111,-364
175,42958,-89,-609,339,269,-72,-370
176,42965,-114,-441,386,249,-52,-366
177,42971,-171,-494,290,248,-43,-370
178,42977,-274,-492,203,258,-55,-369
179,42983,-76,-563,238,266,-70,-369
180,42990,12,-734,89,275,-100,-358
181,42996,155,-1020,45,321,-132,-328
182,43002,330,-1170,-14,375,-180,-295
183,43008,407,-1245,-54,410,-232,-222
184,43015,464,-1252,84,447,-265,-136
185,43021,575,-1550,361,446,-268,-69
186,43027,821,-1692,936,440,-249,-7
187,43033,447,-1416,859,443,-237,9
188,43040,140,-939,470,444,-216,18
189,43046,113,-944,212,438,-211,5
190,43052,61,-819,-37,437,-204,3
191,43058,76,-905,-128,444,-204,-7
192,43065,18,-936,-228,444,-204,5
193,43071,1,-1035,-195,455,-196,-9
194,43077,22,-1030,-100,446,-199,-10
195,43083,84,-1065,-62,450,-195,-4
196,43090,82,-1019,-18,449,-202,-10
197,43096,42,-964,-57,440,-199,-4
198,43102,59,-1041,-52,444,-201,-13
199,43108,41,-1003,-66,449,-202,-10
200,43115,42,-996,-47,452,-214,-9
201,43121,55,-968,-2,441,-208,-10
202,43127,108,-996,93,449,-210,-7
203,43133,119,-1054,186,443,-207,-13
204,43140,161,-1126,369,440,-220,-19
205,43146,356,-1169,581,434,-244,-28
206,43152,451,-1030,661,431,-264,-51
207,43158,461,-1090,532,425,-291,-100
208,43165,375,-1072,439,422,-289,-145
209,43171,283,-1219,283,393,-291,-216
210,43177,405,-1217,433,347,-289,-270
211,43183,424,-1094,500,287,-244,-330
212,43190,375,-877,450,263,-195,-346
213,43196,182,-861,412,240,-129,-375
214,43202,30,-569,328,228,-82,-379
215,43208,-104,-503,320,216,-49,-378
216,43215,-183,-366,312,215,-25,-379
217,43221,-240,-344,253,212,-18,-382
218,43227,-244,-397,215,218,-33,-384
219,43233,11,-587,275,222,-51,-379
220,43240,24,-743,92,251,-82,-378
221,43246,214,-1087,120,300,-129,-348
222,43252,427,-1235,244,353,-181,-315
223,43258,425,-1344,115,402,-228,-250
224,43265,436,-1308,124,443,-249,-156
225,43271,650,-1670,685,467,-253,-66
226,43277,478,-1464,889,453,-232,-16
227,43283,378,-1470,886,435,-220,2
228,43290,176,-1043,609,437,-207,0
229,43296,78,-921,215,440,-211,-7
230,43302,55,-879,-113,438,-211,-15
231,43308,67,-855,-174,443,-214,-27
232,43315,73,-985,-182,435,-202,-16
233,43321,65,-956,-114,438,-204,-21
234,43327,54,-981,-52,432,-216,-28
235,43333,40,-1047,-60,441,-208,-28
236,43340,61,-1008,-23,441,-211,-25
237,43346,30,-1012,-74,443,-211,-30
238,43352,38,-987,-56,443,-217,-28
239,43358,68,-964,-12,443,-208,-31
240,43365,78,-995,-18,444,-211,-27
241,43371,53,-1004,-52,443,-220,-30
242,43377,51,-989,-70,441,-213,-25
243,43383,34,-981,-50,450,-213,-25
244,43390,79,-950,43,447,-213,-33
245,43396,111,-960,95,443,-217,-22
246,43402,74,-993,-19,446,-208,-30
247,43408,50,-970,-73,447,-211,-22
248,43415,97,-1002,16,444,-213,-28
249,43421,152,-1053,321,443,-217,-27
250,43427,398,-1150,723,446,-241,-36
251,43433,423,-1273,827,453,-243,-52
252,43440,403,-1023,600,452,-256,-90
253,43446,441,-1096,476,450,-258,-141
254,43452,229,-1379,-2,438,-229,-198
255,43458,356,-1288,176,404,-204,-259
256,43465,456,-1187,192,374,-154,-297
257,43471,177,-1037,93,357,-93,-316
258,43477,14,-793,61,347,-33,-331
259,43483,-149,-672,183,330,9,-336
260,43490,-202,-601,229,318,29,-333
261,43496,-249,-497,282,320,33,-327
262,43502,-223,-635,240,326,51,-325
263,43508,-241,-473,194,321,21,-328
264,43515,-82,-621,247,321,9,-333
265,43521,105,-919,-2,342,-30,-322
266,43527,100,-1082,-124,372,-46,-309
267,43533,298,-1257,-109,411,-111,-279
268,43540,380,-1388,-154,437,-172,-226
269,43546,547,-1120,93,440,-241,-178
270,43552,851,-1367,730,437,-268,-114
271,43558,812,-1571,1273,428,-267,-54
272,43565,504,-1346,1208,426,-259,-39
273,43571,147,-821,478,432,-246,-31
274,43577,24,-840,131,437,-234,-42
275,43583,79,-985,24,446,-222,-52
276,43590,105,-930,-14,441,-223,-55
277,43596,127,-971,7,441,-235,-61
278,43602,114,-1000,10,440,-217,-64
279,43608,91,-930,82,440,-235,-70
280,43615,121,-989,133,440,-228,-70
281,43621,45,-1015,27,435,-225,-64
282,43627,76,-987,101,438,-238,-73
283,43633,105,-1060,101,446,-231,-70
284,43640,89,-973,89,441,-232,-75
285,43646,104,-998,90,437,-234,-66
286,43652,102,-1014,95,441,-235,-64
287,43658,101,-1028,90,437,-237,-58
288,43665,112,-1005,102,444,-232,-58
289,43671,100,-970,104,437,-237,-55
290,43677,95,-972,57,443,-235,-72
291,43683,89,-1021,74,438,-228,-69
292,43690,101,-967,99,438,-237,-63
293,43696,111,-986,96,438,-232,-60
294,43702,112,-1021,91,438,-231,-64
295,43708,129,-973,129,434,-237,-60
296,43715,72,-992,49,435,-228,-61
297,43721,94,-954,76,444,-234,-63
298,43727,110,-997,104,437,-232,-61
299,43733,92,-965,71,438,-243,-57
300,43740,105,-964,93,435,-231,-64
301,43746,100,-980,77,438,-237,-57
302,43752,101,-1010,78,441,-231,-57
303,43758,100,-981,72,438,-231,-57
304,43765,101,-978,88,438,-234,-64
305,43771,110,-931,104,434,-237,-61
306,43777,115,-1010,83,435,-240,-61
307,43783,103,-986,83,438,-229,-66
308,43790,100,-1014,69,438,-235,-70
309,43796,105,-995,84,435,-237,-61
310,43802,101,-989,88,443,-238,-66
311,43808,118,-999,97,425,-231,-60
312,43815,103,-960,99,437,-229,-66
313,43821,111,-974,91,434,-235,-67
314,43827,102,-981,90,432,-238,-69
315,43833,111,-963,87,437,-235,-69
316,43840,113,-974,89,438,-238,-66
317,43846,97,-1004,48,431,-240,-66
318,43852,124,-979,109,434,-226,-55
319,43858,103,-996,70,428,-240,-67
320,43865,113,-959,102,429,-237,-57
321,43871,125,-966,114,435,-240,-54
322,43877,132,-1018,116,444,-235,-63
323,43883,122,-1015,102,429,-235,-60
324,43890,115,-982,106,444,-240,-64
325,43896,121,-1014,92,434,-243,-58
326,43902,100,-998,65,443,-243,-63
327,43908,114,-989,79,434,-231,-60
328,43915,121,-952,101,438,-231,-63
329,43921,108,-975,87,426,-234,-57
330,43927,108,-971,89,437,-240,-57
331,43933,127,-1027,100,429,-234,-64
332,43940,126,-996,100,438,-243,-57
333,43946,118,-986,93,444,-232,-61
334,43952,115,-1017,82,431,-241,-60
335,43958,121,-965,102,443,-243,-60
336,43965,134,-957,128,431,-244,-67
337,43971,115,-962,86,437,-243,-52
338,43977,133,-1000,96,440,-241,-58
339,43983,117,-982,91,432,-241,-61
340,43990,114,-1034,81,435,-234,-60
341,43996,121,-937,108,435,-244,-64
342,44002,107,-991,89,440,-232,-61
343,44008,100,-950,156,431,-246,-54
344,44015,83,-806,661,431,-250,-67
345,44021,902,-1008,1687,431,-255,-57
346,44027,850,-1549,941,428,-276,-81
347,44033,416,-1573,309,446,-256,-139
348,44040,394,-1298,157,401,-241,-235
349,44046,435,-1113,237,315,-213,-321
350,44052,476,-994,286,234,-165,-367
351,44058,498,-669,425,192,-96,-381
352,44065,225,-643,220,177,-27,-391
353,44071,-185,-426,-8,174,17,-376
354,44077,-336,-508,30,192,51,-363
355,44083,-379,-487,12,191,45,-364
356,44090,-194,-648,177,183,27,-375
357,44096,308,-1124,391,219,-19,-367
358,44102,350,-1128,380,257,-64,-367
359,44108,284,-852,55,297,-106,-334
360,44115,416,-895,12,393,-162,-277
361,44121,575,-816,-144,464,-195,-166
362,44127,423,-1998,-278,483,-234,-55
363,44133,1132,-1675,1058,426,-265,-25
364,44140,972,-1998,1550,437,-246,5
365,44146,199,-1018,675,438,-207,9
366,44152,27,-671,230,437,-207,-16
367,44158,85,-928,17,432,-198,-21
368,44165,35,-777,-204,434,-204,-22
369,44171,175,-1039,-122,434,-196,-37
370,44177,175,-959,-74,444,-198,-34
371,44183,91,-1058,-118,438,-204,-37
372,44190,83,-985,-16,441,-210,-34
373,44196,65,-1062,3,441,-196,-34
374,44202,97,-1017,27,432,-207,-36
375,44208,108,-1019,43,434,-204,-24
376,44215,95,-991,23,446,-201,-33
377,44221,109,-990,25,440,-207,-31
378,44227,124,-995,37,441,-202,-34
379,44233,101,-1020,-10,443,-202,-30
380,44240,99,-992,24,434,-207,-31
381,44246,106,-966,49,447,-204,-27
382,44252,91,-988,21,437,-207,-24
383,44258,88,-1007,29,437,-204,-40
384,44265,96,-1025,26,438,-207,-30
385,44271,97,-1008,17,447,-204,-33
386,44277,112,-959,25,431,-202,-33
387,44283,95,-950,53,435,-205,-39
388,44290,127,-1056,175,440,-211,-31
389,44296,255,-1012,549,440,-220,-42
390,44302,536,-1381,963,429,-238,-49
391,44308,587,-1223,901,422,-268,-76
392,44315,492,-1085,732,414,-271,-145
393,44321,522,-1047,618,383,-280,-213
394,44327,546,-1117,465,329,-249,-291
395,44333,483,-1171,371,266,-202,-342
396,44340,478,-1040,327,228,-123,-375
397,44346,211,-703,153,209,-58,-379
398,44352,-28,-651,124,206,-1,-381
399,44358,-257,-373,55,198,23,-372
400,44365,-301,-328,41,203,36,-363
401,44371,-300,-585,2,212,33,-366
402,44377,59,-760,119,224,-6,-364
403,44383,258,-1150,120,257,-54,-358
404,44390,387,-1208,6,309,-109,-333
405,44396,459,-1246,96,375,-177,-285
406,44402,732,-868,400,378,-244,-229
407,44408,869,-1132,621,407,-277,-141
408,44415,915,-1579,1374,428,-250,-52
409,44421,568,-1582,1253,441,-211,-7
410,44427,231,-978,700,435,-199,-19
411,44433,-1,-834,195,434,-195,-37
412,44440,0,-989,-97,438,-193,-25
413,44446,105,-921,-26,437,-201,-31
414,44452,82,-906,-122,437,-193,-43
415,44458,130,-1020,-33,434,-202,-48
416,44465,100,-1007,-4,432,-210,-42
417,44471,67,-1012,4,441,-199,-42
418,44477,76,-957,111,435,-199,-45
419,44483,92,-984,110,437,-207,-42
420,44490,103,-1018,95,435,-202,-42
421,44496,94,-1019,47,437,-205,-39
422,44502,86,-1009,37,437,-207,-40
423,44508,108,-999,63,434,-199,-46
424,44515,104,-1009,43,440,-205,-43
425,44521,104,-1015,73,435,-207,-40
426,44527,103,-959,45,428,-199,-54
427,44533,95,-995,79,431,-202,-43
428,44540,103,-966,66,431,-205,-40
429,44546,111,-1018,96,429,-199,-40
430,44552,107,-1011,90,425,-202,-39
431,44558,92,-997,64,426,-204,-40
432,44565,106,-1022,76,432,-211,-42
433,44571,118,-999,99,432,-202,-42
434,44577,103,-1015,66,441,-205,-42
435,44583,99,-975,66,426,-205,-43
436,44590,84,-984,44,434,-210,-46
437,44596,106,-983,76,440,-198,-42
438,44602,119,-992,88,423,-201,-37
439,44608,106,-983,71,438,-201,-45
440,44615,108,-1019,88,440,-199,-37
441,44621,94,-967,53,432,-205,-45
442,44627,86,-997,52,431,-201,-37
443,44633,97,-1006,62,438,-208,-42
444,44640,105,-959,71,435,-210,-43
445,44646,109,-988,76,431,-202,-40
446,44652,108,-998,70,420,-204,-40
447,44658,95,-991,54,440,-204,-36
448,44665,103,-1019,62,428,-208,-48
449,44671,86,-978,59,429,-211,-40
450,44677,97,-982,64,435,-207,-37
451,44683,110,-1017,80,440,-196,-46
452,44690,99,-978,68,429,-205,-42
453,44696,109,-1000,78,432,-199,-39
454,44702,117,-1036,89,438,-196,-40
455,44708,95,-1022,60,428,-199,-42
456,44715,89,-945,49,429,-199,-34
457,44721,107,-1034,66,435,-199,-45
458,44727,105,-982,73,429,-202,-30
459,44733,106,-967,68,428,-199,-36
460,44740,103,-957,70,420,-199,-45
461,44746,106,-1003,65,431,-201,-37
462,44752,97,-1006,79,428,-202,-45
463,44758,118,-955,104,434,-205,-40
464,44765,155,-980,183,426,-210,-39
465,44771,185,-1013,404,431,-216,-42
466,44777,298,-1101,659,429,-223,-51
467,44783,450,-1279,821,429,-246,-63
468,44790,379,-1128,641,437,-256,-96
469,44796,329,-1134,481,437,-259,-145
470,44802,296,-1080,305,413,-249,-201
471,44808,370,-1095,389,369,-241,-262
472,44815,404,-1111,393,341,-199,-309
473,44821,254,-993,281,317,-136,-348
474,44827,56,-815,183,311,-78,-348
475,44833,-59,-517,141,290,-27,-349
476,44840,-211,-520,30,287,8,-342
477,44846,-243,-457,-9,282,18,-349
478,44852,-209,-599,-79,287,20,-348
479,44858,-41,-776,-158,297,-22,-348
480,44865,193,-1194,-314,321,-78,-337
481,44871,493,-1414,-448,372,-150,-297
482,44877,873,-1144,-298,416,-232,-217
483,44883,1212,-1105,491,428,-276,-94
484,44890,1148,-1379,583,423,-255,-12
485,44896,1183,-1855,1142,432,-253,34
486,44902,767,-1491,1142,438,-261,48
487,44908,367,-904,700,437,-261,31
488,44915,116,-919,66,431,-250,11
489,44921,104,-902,-138,455,-234,-1
490,44927,156,-948,-256,438,-238,-15
491,44933,225,-986,-142,443,-232,-10
492,44940,162,-1034,-229,449,-235,-15
493,44946,103,-936,-205,441,-226,-12
494,44952,145,-916,-49,437,-240,-9
495,44958,314,-965,193,426,-235,-7
496,44965,271,-972,113,414,-244,-9
497,44971,254,-970,73,438,-243,-13
498,44977,224,-1013,59,422,-241,-21
499,44983,197,-1056,-13,437,-244,-24
500,44990,195,-1035,-22,428,-247,-24
501,44996,175,-952,-81,428,-256,-33
502,45002,200,-1075,-41,437,-252,-34
503,45008,203,-921,-32,414,-255,-34
504,45015,228,-967,52,425,-255,-33
505,45021,178,-927,41,423,-255,-33
506,45027,188,-965,78,426,-253,-46
507,45033,201,-1018,93,429,-256,-43
508,45040,219,-999,85,423,-249,-48
509,45046,200,-929,60,432,-252,-45
510,45052,194,-906,82,435,-249,-42
511,45058,143,-939,31,432,-253,-48
512,45065,151,-906,60,437,-241,-40
513,45071,172,-1006,94,426,-253,-39
514,45077,180,-1066,85,434,-253,-45
515,45083,188,-1022,109,428,-243,-39
516,45090,188,-948,121,434,-252,-37
517,45096,224,-994,103,426,-253,-40
518,45102,174,-964,32,426,-244,-30
519,45108,213,-907,110,432,-240,-45
520,45115,218,-948,91,438,-256,-46
521,45121,159,-938,56,431,-241,-34
522,45127,180,-954,97,435,-246,-40
523,45133,194,-981,119,417,-256,-36
524,45140,169,-977,76,431,-253,-36
525,45146,184,-1011,79,431,-261,-42
526,45152,168,-993,47,422,-253,-43
527,45158,190,-1003,74,438,-252,-36
528,45165,191,-932,71,425,-259,-45
529,45171,201,-974,96,432,-246,-39
530,45177,204,-940,93,417,-250,-46
531,45183,195,-989,91,431,-255,-37
532,45190,197,-972,77,425,-250,-39
533,45196,192,-979,79,420,-256,-37
534,45202,221,-978,110,425,-252,-45
535,45208,212,-974,90,420,-253,-39
536,45215,211,-972,97,423,-253,-40
537,45221,223,-982,79,425,-255,-40
538,45227,217,-989,75,429,-250,-31
539,45233,211,-991,69,422,-258,-36
540,45240,221,-964,85,434,-265,-37
