,Time,AX,AY,AZ,GX,GY,GZ
205,46166,-29,970,-127,-113,-361,-300
206,46172,-4,958,-138,-106,-360,-324
207,46178,-20,938,-186,-104,-361,-313
208,46184,-81,948,-209,-122,-355,-312
209,46191,-136,923,-183,-115,-358,-309
210,46197,404,1729,-467,-115,-352,-307
211,46203,28,834,-3,-121,-349,-301
212,46209,33,941,-17,-121,-351,-295
213,46216,42,1047,50,-127,-361,-289
214,46222,14,996,-5,-124,-351,-288
215,46228,18,993,-20,-124,-352,-289
216,46234,-4,992,-31,-122,-342,-294
217,46241,2,975,-35,-119,-342,-300
218,46247,8,979,-38,-122,-345,-291
219,46253,24,991,-45,-119,-346,-294
220,46259,0,988,-47,-116,-342,-295
221,46266,-35,985,-48,-127,-342,-298
222,46272,8,978,-41,-116,-342,-289
223,46278,7,992,-44,-122,-343,-297
224,46284,6,984,-30,-119,-346,-301
225,46291,12,985,-40,-127,-351,-304
226,46297,18,984,-27,-121,-348,-304
227,46303,23,986,-33,-119,-360,-294
228,46309,32,984,-22,-121,-363,-306
229,46316,44,986,-30,-109,-366,-289
230,46322,55,984,-26,-103,-369,-292
231,46328,60,987,-25,-116,-381,-294
232,46334,78,987,-34,-110,-370,-286
233,46341,89,982,-34,-112,-387,-286
234,46347,112,978,-34,-103,-393,-288
235,46353,116,982,-47,-100,-390,-283
236,46359,127,977,-52,-97,-399,-283
237,46366,126,976,-57,-95,-400,-280
238,46372,135,972,-57,-94,-396,-283
239,46378,127,975,-71,-85,-393,-276
240,46384,122,977,-86,-95,-396,-270
241,46391,122,972,-90,-98,-400,-261
242,46397,119,976,-94,-104,-397,-259
243,46403,111,971,-118,-95,-397,-246
244,46409,116,970,-128,-91,-394,-250
245,46416,124,968,-113,-101,-396,-235
246,46422,120,970,-121,-98,-391,-240
247,46428,112,972,-121,-103,-397,-241
248,46434,107,971,-127,-101,-393,-246
249,46441,108,969,-130,-103,-388,-235
250,46447,105,972,-131,-100,-390,-247
251,46453,103,971,-132,-104,-399,-247
252,46459,106,972,-130,-101,-391,-234
253,46466,106,972,-127,-103,-393,-237
254,46472,104,972,-125,-104,-387,-243
255,46478,107,973,-123,-103,-393,-240
256,46484,104,972,-120,-107,-384,-244
257,46491,107,974,-115,-104,-393,-247
258,46497,107,977,-107,-103,-393,-255
259,46503,107,972,-105,-98,-387,-246
260,46509,98,974,-101,-109,-390,-250
261,46516,94,975,-108,-103,-387,-246
262,46522,93,977,-109,-103,-388,-253
263,46528,86,979,-85,-104,-378,-256
264,46534,95,975,-95,-100,-382,-261
265,46541,93,973,-105,-98,-384,-249
266,46547,91,980,-110,-91,-388,-249
267,46553,97,977,-102,-109,-390,-264
268,46559,101,978,-98,-98,-390,-256
269,46566,111,976,-96,-103,-394,-261
270,46572,113,978,-80,-101,-403,-265
271,46578,113,975,-83,-94,-391,-262
272,46584,87,981,-81,-88,-402,-249
273,46591,110,976,-85,-101,-399,-252
274,46597,110,975,-91,-92,-391,-255
275,46603,102,979,-94,-109,-400,-259
276,46609,112,975,-87,-103,-390,-252
277,46616,111,977,-85,-101,-397,-256
278,46622,111,976,-83,-110,-391,-264
279,46628,112,974,-82,-98,-399,-258
280,46634,112,976,-93,-104,-399,-253
281,46641,118,975,-92,-98,-399,-256
282,46647,113,977,-79,-101,-394,-264
283,46653,118,981,-66,-91,-396,-264
284,46659,110,977,-49,-101,-394,-270
285,46666,110,977,-74,-112,-403,-270
286,46672,120,975,-87,-100,-396,-268
287,46678,127,970,-92,-98,-387,-270
288,46684,98,990,-62,-107,-391,-289
289,46691,81,973,16,-110,-391,-306
290,46697,117,980,-45,-91,-385,-300
291,46703,97,988,-30,-97,-379,-301
292,46709,90,983,-32,-106,-387,-295
293,46716,103,977,-40,-101,-391,-288
294,46722,85,980,-26,-109,-387,-292
295,46728,75,984,-18,-103,-391,-291
296,46734,97,981,-23,-106,-382,-294
297,46741,113,975,-39,-98,-384,-306
298,46747,115,959,3,-100,-384,-301
299,46753,104,975,-3,-101,-379,-313
300,46759,80,991,-1,-101,-382,-312
301,46766,27,1003,-22,-109,-382,-312
302,46772,21,936,-54,-104,-378,-307
303,46778,164,1021,-59,-106,-381,-298
304,46784,102,1046,-96,-101,-379,-283
305,46791,139,968,-51,-104,-372,-288
306,46797,143,919,-40,-104,-381,-289
307,46803,93,961,-76,-115,-384,-294
308,46809,54,959,-68,-101,-379,-289
309,46816,21,964,-43,-98,-382,-291
310,46822,32,960,-35,-113,-376,-289
311,46828,54,965,8,-106,-381,-291
312,46834,68,997,2,-106,-373,-280
313,46841,86,997,-23,-100,-370,-285
314,46847,90,988,-20,-104,-378,-291
315,46853,91,982,-41,-103,-372,-289
316,46859,91,992,-61,-107,-367,-286
317,46866,112,996,-39,-106,-370,-285
318,46872,93,997,-17,-103,-361,-292
319,46878,67,965,-49,-112,-372,-300
320,46884,47,984,-32,-106,-376,-289
321,46891,45,971,-56,-101,-375,-289
322,46897,80,977,-46,-98,-376,-285
323,46903,75,992,-31,-107,-375,-291
324,46909,57,983,-39,-107,-381,-282
325,46916,48,989,-32,-113,-370,-285
326,46922,68,973,-59,-113,-363,-286
327,46928,81,984,-51,-109,-381,-288
328,46934,76,979,-53,-110,-373,-288
329,46941,73,981,-61,-112,-372,-294
330,46947,65,984,-43,-106,-366,-286
331,46953,80,980,-51,-113,-372,-297
332,46959,64,986,-49,-113,-378,-283
333,46966,73,984,-55,-112,-376,-289
334,46972,66,992,-55,-104,-369,-288
335,46978,65,1018,39,-112,-369,-292
336,46984,64,1002,176,-106,-376,-292
337,46991,113,1025,241,-119,-372,-295
338,46997,134,1031,210,-101,-370,-289
339,47003,142,1024,142,-112,-369,-304
340,47009,126,1020,78,-100,-375,-313
341,47016,111,993,24,-94,-384,-319
342,47022,51,985,-65,-98,-385,-327
343,47028,9,976,-128,-88,-387,-334
344,47034,-16,959,-222,-85,-394,-343
345,47041,-25,945,-283,-76,-393,-343
346,47047,-30,933,-374,-86,-400,-355
347,47053,-40,944,-428,-88,-387,-346
348,47059,-24,1012,-540,-97,-384,-349
349,47066,-104,1034,-604,-95,-382,-330
350,47072,-48,1044,-601,-106,-373,-315
351,47078,-14,1207,-7,-113,-364,-304
352,47084,64,1102,33,-112,-351,-279
353,47091,115,1085,413,-128,-355,-267
354,47097,154,1049,602,-122,-355,-252
355,47103,170,1051,565,-118,-351,-256
356,47109,96,1025,419,-122,-348,-249
357,47116,83,1022,276,-119,-355,-255
358,47122,67,1020,202,-121,-360,-261
359,47128,1,968,90,-106,-358,-279
360,47134,-48,941,-2,-106,-360,-285
361,47141,-77,941,-69,-97,-363,-306
362,47147,-78,971,-124,-103,-357,-315
363,47153,-69,1023,-141,-107,-364,-321
364,47159,-79,994,-207,-109,-366,-324
365,47166,-97,934,-228,-107,-355,-319
366,47172,51,1340,-419,-103,-363,-333
367,47178,30,987,-91,-110,-354,-324
368,47184,-69,998,104,-118,-355,-313
369,47191,90,959,62,-112,-358,-316
370,47197,37,996,5,-116,-349,-315
371,47203,16,990,13,-106,-360,-318
372,47209,19,985,0,-115,-346,-307
373,47216,40,990,0,-115,-348,-319
374,47222,17,992,18,-115,-355,-303
375,47228,25,983,8,-118,-360,-297
376,47234,23,985,8,-115,-357,-307
377,47241,35,988,9,-104,-357,-301
378,47247,31,981,0,-113,-363,-309
379,47253,53,981,15,-107,-360,-307
380,47259,65,991,10,-113,-372,-310
381,47266,-3,986,9,-112,-366,-324
382,47272,61,983,22,-112,-366,-318
383,47278,84,982,32,-106,-381,-324
384,47284,68,986,32,-103,-376,-327
385,47291,65,974,46,-106,-382,-324
386,47297,64,992,43,-101,-381,-309
387,47303,79,977,54,-97,-385,-319
388,47309,87,978,52,-94,-387,-310
389,47316,86,981,51,-89,-397,-309
390,47322,99,984,37,-92,-396,-304
391,47328,113,988,21,-94,-397,-309
392,47334,110,977,34,-95,-399,-298
393,47341,120,974,49,-98,-393,-300
394,47347,103,989,18,-98,-406,-291
395,47353,112,975,34,-97,-399,-286
396,47359,116,982,23,-89,-411,-283
397,47366,134,975,8,-94,-402,-285
398,47372,114,976,18,-92,-408,-289
399,47378,111,985,-7,-97,-408,-285
400,47384,144,981,-6,-89,-397,-286
401,47391,71,979,28,-95,-405,-295
402,47397,120,984,2,-91,-400,-298
403,47403,115,983,6,-92,-399,-294
404,47409,125,977,-5,-89,-403,-288
405,47416,129,980,-2,-95,-406,-289
406,47422,131,978,-9,-92,-399,-291
407,47428,136,978,-17,-94,-412,-289
408,47434,142,972,-24,-86,-406,-280
409,47441,146,976,-38,-97,-412,-273
410,47447,146,979,-41,-89,-411,-270
411,47453,157,971,-47,-88,-417,-274
412,47459,155,974,-57,-82,-408,-261
413,47466,148,968,-77,-88,-411,-258
414,47472,152,971,-81,-80,-421,-261
415,47478,152,973,-78,-85,-420,-258
416,47484,160,966,-91,-77,-418,-252
417,47491,166,965,-90,-79,-417,-255
418,47497,160,971,-90,-88,-432,-253
419,47503,161,968,-91,-79,-421,-256
420,47509,163,967,-95,-88,-415,-252
421,47516,167,965,-102,-80,-418,-264
422,47522,161,969,-86,-91,-415,-261
423,47528,163,968,-92,-80,-417,-258
424,47534,162,970,-94,-88,-411,-264
425,47541,163,970,-91,-94,-420,-261
426,47547,160,965,-92,-88,-418,-246
427,47553,159,967,-90,-77,-414,-259
428,47559,155,964,-94,-88,-412,-256
429,47566,141,969,-84,-86,-411,-261
430,47572,144,976,-65,-89,-412,-262
431,47578,139,973,-41,-88,-414,-274
432,47584,139,984,-50,-91,-402,-277
433,47591,125,982,-43,-106,-394,-286
434,47597,99,982,-52,-95,-397,-279
435,47603,91,983,-57,-112,-390,-279
436,47609,70,981,-34,-106,-385,-288
437,47616,62,990,-37,-101,-375,-292
438,47622,70,979,-13,-118,-381,-288
439,47628,61,997,-20,-110,-373,-286
440,47634,85,961,-22,-116,-372,-294
441,47641,-86,992,-83,-115,-372,-283
442,47647,85,1003,-46,-110,-367,-277
443,47653,110,992,32,-113,-373,-280
444,47659,26,1004,-42,-118,-370,-282
445,47666,-41,969,-107,-112,-375,-282
446,47672,71,975,-83,-107,-367,-285
447,47678,50,1005,-9,-115,-376,-277
448,47684,11,984,-81,-109,-372,-286
449,47691,80,972,-44,-112,-363,-279
450,47697,65,982,-49,-116,-376,-276
451,47703,119,993,21,-109,-369,-282
452,47709,116,993,128,-112,-357,-282
453,47716,2,1005,-11,-104,-369,-285
454,47722,57,981,-1,-106,-375,-288
455,47728,26,983,-54,-109,-369,-292
456,47734,31,989,-95,-110,-373,-294
457,47741,44,989,-76,-113,-375,-294
458,47747,49,985,-27,-109,-364,-285
459,47753,13,972,-56,-115,-367,-285
460,47759,63,993,14,-110,-367,-291
461,47766,89,989,93,-109,-373,-282
462,47772,55,979,26,-104,-357,-288
463,47778,36,974,-33,-109,-366,-282
464,47784,43,996,11,-116,-370,-286
465,47791,42,989,-5,-109,-363,-292
466,47797,33,972,-36,-113,-370,-288
467,47803,60,985,-1,-112,-366,-289
468,47809,31,998,-35,-112,-369,-291
469,47816,-13,962,-79,-112,-367,-292
470,47822,144,988,11,-116,-366,-292
471,47828,38,1000,-30,-115,-360,-294
472,47834,52,993,-10,-121,-363,-297
473,47841,32,978,-21,-107,-360,-294
474,47847,57,992,-46,-113,-360,-294
475,47853,31,966,-18,-116,-369,-297
476,47859,50,980,-23,-115,-367,-295
477,47866,55,991,-40,-125,-364,-289
478,47872,73,967,-13,-112,-366,-294
479,47878,31,983,-32,-113,-369,-310
480,47884,23,991,-25,-107,-360,-283
481,47891,22,1012,-37,-112,-370,-294
482,47897,-56,962,-45,-103,-366,-297
483,47903,67,958,-54,-116,-366,-295
484,47909,74,968,-22,-115,-360,-306
485,47916,33,991,-16,-110,-360,-303
486,47922,53,997,-35,-110,-367,-291
487,47928,58,999,-12,-115,-360,-292
488,47934,84,1019,-36,-119,-358,-288
489,47941,73,995,-77,-110,-364,-285
490,47947,66,990,-62,-113,-348,-292
491,47953,46,959,-67,-110,-373,-291
492,47959,22,948,-67,-116,-376,-300
493,47966,2,959,-48,-112,-367,-294
494,47972,7,977,-28,-113,-367,-291
495,47978,24,985,-21,-118,-367,-291
496,47984,44,983,-47,-109,-364,-289
497,47991,53,990,-54,-118,-357,-288
498,47997,54,1000,-39,-107,-363,-294
499,48003,52,988,-33,-115,-348,-285
500,48009,48,974,-16,-107,-367,-286
501,48016,58,1013,23,-109,-358,-285
502,48022,51,1007,106,-109,-367,-286
503,48028,48,1008,167,-116,-357,-292
504,48034,52,1021,218,-113,-354,-297
505,48041,72,1024,219,-110,-363,-300
506,48047,84,1021,193,-107,-360,-307
507,48053,81,1020,125,-112,-360,-324
508,48059,66,1003,-13,-104,-369,-340
509,48066,23,987,-111,-100,-369,-340
510,48072,12,956,-219,-95,-369,-352
511,48078,-2,945,-298,-88,-372,-354
512,48084,-17,946,-340,-86,-381,-363
513,48091,-12,952,-375,-89,-376,-363
514,48097,-22,965,-402,-97,-367,-355
515,48103,-43,997,-444,-97,-364,-352
516,48109,-31,1078,-474,-104,-360,-343
517,48116,-48,1130,-421,-115,-361,-322
518,48122,-26,1116,-159,-116,-357,-303
519,48128,12,994,58,-115,-349,-301
520,48134,40,1073,383,-124,-334,-274
521,48141,128,1072,540,-118,-340,-256
522,48147,106,1034,513,-115,-340,-258
523,48153,117,1030,425,-124,-345,-255
524,48159,35,997,266,-115,-346,-252
525,48166,-7,954,153,-121,-352,-261
526,48172,-60,949,36,-113,-357,-273
527,48178,-67,936,-68,-110,-358,-282
528,48184,-93,973,-142,-113,-361,-291
529,48191,-63,981,-140,-116,-352,-304
530,48197,-94,968,-185,-118,-355,-316
531,48203,-180,897,-223,-118,-355,-322
532,48209,890,1948,-1062,-118,-337,-324
533,48216,-51,1054,19,-122,-336,-319
534,48222,-6,1003,50,-115,-343,-312
535,48228,-9,985,25,-122,-348,-312
536,48234,6,983,-2,-122,-348,-307
537,48241,5,988,-25,-116,-348,-304
538,48247,-6,990,14,-130,-342,-298
539,48253,4,985,-23,-131,-342,-304
540,48259,-13,988,-30,-128,-340,-298
541,48266,-2,979,-35,-128,-336,-292
542,48272,-6,983,-33,-125,-337,-288
543,48278,3,981,-50,-131,-346,-288
544,48284,-9,990,-51,-127,-342,-292
545,48291,4,977,-45,-122,-334,-294
546,48297,12,985,-50,-118,-346,-294
547,48303,18,994,-54,-125,-349,-309
548,48309,25,990,-52,-124,-355,-292
549,48316,30,981,-51,-115,-357,-294
550,48322,41,987,-44,-124,-358,-298
551,48328,29,985,-32,-118,-364,-301
552,48334,47,987,-28,-124,-364,-309
553,48341,60,980,-12,-109,-364,-315
554,48347,61,987,-16,-97,-375,-298
555,48353,65,990,-16,-103,-370,-310
556,48359,73,987,-8,-103,-375,-312
557,48366,80,980,-10,-101,-376,-310
558,48372,73,985,-9,-104,-376,-319
559,48378,61,991,0,-104,-379,-310
560,48384,71,984,0,-110,-367,-316
561,48391,67,981,5,-110,-381,-313
562,48397,65,982,3,-104,-379,-313
563,48403,76,982,10,-103,-373,-312
564,48409,66,987,14,-98,-384,-315
565,48416,74,983,18,-104,-376,-315
566,48422,78,987,17,-106,-379,-301
567,48428,83,985,20,-103,-381,-310
568,48434,77,981,26,-100,-379,-324
569,48441,78,986,21,-106,-381,-306
570,48447,89,980,21,-97,-385,-307
571,48453,100,979,24,-95,-393,-313
572,48459,78,983,23,-94,-387,-303
573,48466,96,983,17,-94,-391,-307
574,48472,102,978,0,-100,-393,-286
575,48478,101,988,-12,-98,-399,-286
576,48484,102,983,-4,-92,-400,-286
577,48491,105,982,-10,-95,-391,-285
578,48497,96,986,-10,-94,-399,-285
579,48503,99,981,-27,-94,-388,-280
580,48509,114,980,-36,-95,-394,-282
581,48516,94,984,-17,-95,-394,-285
582,48522,99,978,-41,-91,-397,-280
583,48528,119,984,-39,-97,-400,-285
584,48534,103,980,-26,-95,-394,-282
585,48541,111,981,-45,-94,-406,-286
586,48547,121,976,-50,-97,-396,-270
587,48553,120,980,-51,-100,-397,-280
588,48559,118,979,-39,-86,-399,-279
589,48566,128,976,-58,-97,-402,-280
590,48572,129,978,-58,-94,-399,-276
591,48578,137,974,-63,-88,-412,-274
592,48584,134,976,-77,-91,-405,-277
593,48591,146,971,-81,-91,-406,-268
594,48597,143,974,-66,-82,-408,-267
595,48603,135,976,-82,-91,-409,-267
596,48609,150,965,-87,-100,-411,-262
597,48616,148,970,-94,-101,-408,-267
598,48622,140,972,-95,-91,-402,-270
599,48628,151,969,-87,-95,-402,-276
600,48634,147,970,-90,-94,-406,-271
601,48641,145,971,-101,-95,-406,-264
602,48647,147,967,-104,-95,-403,-274
603,48653,150,969,-90,-92,-400,-277
604,48659,150,971,-87,-91,-400,-273
605,48666,150,968,-96,-88,-412,-270
606,48672,152,970,-93,-92,-402,-273
607,48678,149,974,-82,-91,-406,-274
608,48684,147,971,-82,-98,-399,-274
609,48691,118,980,-86,-103,-400,-273
610,48697,100,974,-109,-94,-393,-261
611,48703,106,976,-90,-103,-396,-255
612,48709,89,983,-90,-101,-396,-262
613,48716,82,979,-84,-107,-388,-262
614,48722,90,979,-91,-107,-390,-262
615,48728,90,976,-78,-103,-393,-265
616,48734,81,983,-64,-98,-387,-271
617,48741,76,951,-40,-109,-387,-271
618,48747,66,983,-37,-107,-375,-274
619,48753,77,987,-56,-106,-388,-274
620,48759,82,979,-69,-109,-384,-282
621,48766,45,978,-44,-103,-384,-289
622,48772,90,981,-45,-109,-381,-288
623,48778,99,981,-63,-101,-378,-283
624,48784,87,979,-55,-112,-375,-291
625,48791,98,977,-55,-103,-376,-292
626,48797,108,983,-59,-106,-385,-297
627,48803,89,978,-33,-101,-387,-300
628,48809,87,998,-51,-112,-385,-300
629,48816,98,983,-30,-98,-385,-295
630,48822,85,999,-46,-101,-388,-309
631,48828,72,986,-75,-110,-381,-291
632,48834,78,984,-84,-110,-379,-303
633,48841,124,990,-80,-106,-378,-286
634,48847,111,976,-81,-104,-375,-288
635,48853,100,1000,-54,-106,-378,-289
636,48859,92,976,-51,-113,-387,-298
637,48866,89,959,-8,-103,-381,-289
638,48872,72,958,-2,-116,-382,-295
639,48878,68,961,-34,-110,-382,-295
640,48884,82,971,-67,-109,-369,-294
641,48891,61,991,-77,-110,-376,-291
642,48897,63,975,-87,-106,-379,-289
643,48903,76,993,-77,-101,-372,-291
644,48909,73,969,-46,-109,-373,-280
645,48916,85,988,-10,-107,-376,-294
646,48922,102,998,22,-106,-369,-285
647,48928,114,1011,68,-103,-373,-283
648,48934,104,1022,100,-109,-372,-292
649,48941,118,1028,135,-104,-376,-300
650,48947,105,1018,141,-110,-373,-297
651,48953,97,1003,137,-101,-369,-304
652,48959,82,986,92,-106,-373,-313
653,48966,67,997,31,-100,-379,-315
654,48972,45,957,-58,-94,-385,-322
655,48978,42,938,-148,-94,-390,-328
656,48984,29,946,-291,-98,-384,-331
657,48991,33,954,-384,-91,-382,-345
658,48997,8,960,-488,-97,-388,-345
659,49003,-29,973,-561,-86,-384,-339
660,49009,-28,999,-630,-94,-375,-330
661,49016,-34,1060,-593,-101,-378,-322
662,49022,8,1165,-274,-110,-364,-298
663,49028,-42,1084,-16,-110,-361,-277
