,Time,AX,AY,AZ,GX,GY,GZ
373,40251,-5,971,-57,-115,-346,-309
374,40257,-5,987,-57,-121,-342,-301
375,40264,-1,989,-45,-128,-342,-294
376,40270,11,1000,-16,-134,-333,-301
377,40276,-3,1003,-23,-131,-331,-316
378,40282,-40,976,-38,-130,-321,-339
379,40289,-65,958,-84,-125,-315,-351
380,40295,-54,988,-27,-127,-306,-349
381,40301,-46,1030,-15,-131,-303,-340
382,40307,-99,990,-43,-136,-294,-351
383,40314,-97,995,-4,-137,-291,-351
384,40320,-110,1005,7,-137,-289,-342
385,40326,-115,994,-13,-145,-285,-345
386,40332,-174,949,-21,-136,-280,-331
387,40339,-167,952,-32,-149,-277,-322
388,40345,-191,939,-29,-149,-285,-298
389,40351,-184,954,42,-145,-282,-277
390,40357,-185,939,5,-155,-270,-253
391,40364,-200,951,12,-163,-261,-232
392,40370,-192,935,33,-164,-258,-211
393,40376,-140,940,118,-167,-247,-187
394,40382,-151,1029,132,-161,-249,-162
395,40389,-182,959,126,-161,-241,-162
396,40395,-173,974,133,-166,-237,-153
397,40401,-168,976,118,-151,-235,-154
398,40407,-173,957,122,-142,-231,-154
399,40414,-170,944,107,-167,-216,-139
400,40420,-142,972,116,-164,-216,-133
401,40426,-109,959,130,-163,-216,-127
402,40432,-79,976,118,-158,-189,-103
403,40439,-36,983,159,-157,-186,-96
404,40445,-23,1008,174,-152,-175,-73
405,40451,-35,987,116,-148,-168,-69
406,40457,-35,993,109,-149,-165,-70
407,40464,-52,984,54,-143,-159,-66
408,40470,-53,981,35,-146,-139,-58
409,40476,-26,994,58,-137,-133,-55
410,40482,-49,972,39,-137,-111,-55
411,40489,-37,986,26,-134,-108,-42
412,40495,-31,997,17,-128,-84,-43
413,40501,-42,992,35,-127,-60,-42
414,40507,-52,982,22,-128,-40,-40
415,40514,-59,1006,17,-112,-45,-45
416,40520,-70,962,31,-127,-37,-58
417,40526,-100,643,75,-133,-34,-46
418,40532,-69,909,-13,-122,-33,-51
419,40539,-44,1020,12,-130,-24,-61
420,40545,-58,1006,-4,-137,-34,-61
421,40551,-63,1017,-10,-130,-30,-63
422,40557,-108,955,11,-131,-33,-72
423,40564,-55,1108,-13,-131,-27,-64
424,40570,-70,993,12,-119,-24,-73
425,40576,-75,982,34,-119,-10,-66
426,40582,-72,992,36,-121,-13,-61
427,40589,-74,988,37,-119,-15,-61
428,40595,-85,984,-7,-127,-10,-55
429,40601,-82,984,2,-128,-4,-60
430,40607,-81,985,5,-121,-9,-70
431,40614,-82,985,4,-130,-21,-58
432,40620,-81,985,4,-124,-9,-60
433,40626,-81,985,4,-116,-4,-61
434,40632,-82,985,3,-128,-4,-61
435,40639,-81,985,3,-122,-7,-60
436,40645,-81,984,3,-127,-6,-63
437,40651,-81,985,3,-118,-9,-60
438,40657,-81,985,4,-128,-10,-69
439,40664,-81,985,3,-128,-9,-66
440,40670,-82,985,3,-122,-18,-61
441,40676,-81,985,4,-125,-12,-60
442,40682,-81,985,3,-118,-9,-60
443,40689,-81,985,4,-125,0,-63
444,40695,-80,983,4,-121,-10,-66
445,40701,-78,988,3,-118,-13,-66
446,40707,-82,985,3,-119,-13,-58
447,40714,-80,984,5,-124,-10,-64
448,40720,-80,983,4,-121,-16,-70
449,40726,-81,985,4,-121,-19,-57
450,40732,-81,985,4,-121,-12,-69
451,40739,-81,986,5,-122,-4,-69
452,40745,-81,985,3,-130,-13,-63
453,40751,-81,984,5,-118,-7,-63
454,40757,-81,985,4,-125,-9,-61
455,40764,-83,981,5,-127,-10,-67
456,40770,-80,982,6,-128,-4,-61
457,40776,-80,984,6,-119,-6,-67
458,40782,-81,985,3,-127,-3,-67
459,40789,-82,985,2,-118,-7,-69
460,40795,-79,988,4,-127,-7,-63
461,40801,-83,984,3,-121,-6,-64
462,40807,-80,987,3,-116,-7,-60
463,40814,-82,985,3,-121,-6,-63
464,40820,-84,985,1,-122,-15,-64
465,40826,-81,985,2,-128,-12,-70
466,40832,-80,985,3,-124,-21,-69
467,40839,-81,984,3,-124,-9,-60
468,40845,-80,985,4,-122,-13,-60
469,40851,-81,984,3,-116,-13,-64
470,40857,-81,985,2,-127,-10,-60
471,40864,-81,985,1,-125,-6,-72
472,40870,-82,984,1,-121,-10,-61
473,40876,-81,986,3,-116,-10,-66
474,40882,-81,985,1,-133,-13,-69
475,40889,-81,984,2,-130,-3,-64
476,40895,-81,985,3,-122,-9,-61
477,40901,-82,985,3,-122,-12,-61
478,40907,-81,985,2,-131,-4,-67
479,40914,-81,985,3,-124,-15,-66
480,40920,-81,985,2,-116,-12,-63
481,40926,-81,985,3,-125,-9,-69
482,40932,-81,985,1,-122,-15,-69
483,40939,-81,985,1,-130,-6,-64
484,40945,-81,985,2,-128,-10,-61
485,40951,-81,986,4,-124,-6,-66
486,40957,-82,986,3,-121,-13,-64
487,40964,-81,985,3,-127,-10,-64
488,40970,-81,984,4,-128,-10,-64
489,40976,-82,985,2,-122,-10,-66
490,40982,-81,984,1,-124,-10,-58
491,40989,-81,985,3,-125,-9,-61
492,40995,-81,987,3,-125,-13,-61
493,41001,-82,986,3,-116,-12,-72
494,41007,-82,985,3,-124,-1,-63
495,41014,-80,986,2,-128,-10,-61
496,41020,-81,984,4,-124,-6,-67
497,41026,-82,986,2,-128,-10,-69
498,41032,-81,984,2,-124,-10,-69
499,41039,-80,985,2,-133,-9,-67
500,41045,-82,984,2,-131,-7,-63
501,41051,-80,986,4,-124,-3,-69
502,41057,-81,984,3,-122,-21,-57
503,41064,-81,985,3,-122,-10,-64
504,41070,-81,985,4,-125,-9,-72
505,41076,-81,985,4,-128,-4,-58
506,41082,-81,984,3,-122,-15,-69
507,41089,-80,985,4,-127,-12,-61
508,41095,-81,985,3,-127,-4,-64
509,41101,-81,985,2,-121,-10,-63
510,41107,-82,985,2,-116,-13,-70
511,41114,-80,979,3,-127,-9,-63
512,41120,-81,988,5,-119,-7,-63
513,41126,-81,986,4,-125,-4,-57
514,41132,-81,985,3,-119,-6,-58
515,41139,-81,985,2,-118,-7,-69
516,41145,-80,986,3,-125,-12,-60
517,41151,-81,984,2,-124,-10,-63
518,41157,-80,986,3,-127,-3,-69
519,41164,-81,984,4,-125,-18,-67
520,41170,-80,986,4,-125,-9,-66
521,41176,-80,985,4,-121,-10,-66
522,41182,-80,986,2,-124,-13,-60
523,41189,-81,985,3,-130,-13,-67
524,41195,-81,986,3,-125,-12,-67
525,41201,-81,985,4,-116,-13,-61
526,41207,-81,984,3,-125,-7,-69
527,41214,-80,984,3,-133,-15,-73
528,41220,-81,984,2,-124,-12,-70
529,41226,-78,986,2,-133,-9,-67
530,41232,-82,984,2,-130,-7,-67
531,41239,-81,986,2,-125,-9,-63
532,41245,-81,985,5,-121,-13,-61
533,41251,-80,985,2,-131,-13,-64
534,41257,-81,985,3,-125,-1,-73
535,41264,-81,985,5,-128,-6,-69
536,41270,-81,985,4,-119,-12,-58
537,41276,-81,986,3,-115,-16,-66
538,41282,-81,985,3,-119,-10,-73
539,41289,-81,985,3,-121,-15,-66
540,41295,-82,985,4,-115,-7,-64
541,41301,-79,984,5,-122,-10,-58
542,41307,-81,987,1,-122,-9,-66
543,41314,-80,983,7,-124,-12,-58
544,41320,-81,986,5,-124,-15,-70
545,41326,-82,985,3,-136,-6,-55
546,41332,-82,984,4,-118,-10,-64
547,41339,-82,984,6,-118,-12,-66
548,41345,-81,987,4,-118,-6,-64
549,41351,-81,985,4,-136,-12,-60
550,41357,-80,985,3,-116,-7,-70
551,41364,-81,984,4,-125,-9,-67
552,41370,-81,986,3,-128,-10,-67
553,41376,-81,986,5,-119,-10,-55
554,41382,-81,985,5,-131,-9,-67
555,41389,-81,985,5,-128,-4,-63
556,41395,-81,984,5,-130,-12,-66
557,41401,-82,986,2,-134,-9,-61
558,41407,-82,984,5,-124,-10,-61
559,41414,-81,986,2,-130,-12,-69
560,41420,-82,985,3,-119,-9,-64
561,41426,-81,985,5,-121,-4,-66
562,41432,-81,985,4,-125,-13,-63
563,41439,-81,985,4,-128,-7,-70
564,41445,-82,984,4,-127,-7,-66
565,41451,-81,985,4,-128,-12,-63
566,41457,-81,985,4,-128,-9,-64
567,41464,-81,985,4,-125,-15,-66
568,41470,-81,985,2,-116,-10,-64
569,41476,-82,985,4,-127,-7,-66
570,41482,-81,984,4,-125,-9,-64
571,41489,-81,986,4,-122,-12,-67
572,41495,-81,985,3,-112,-7,-58
573,41501,-80,985,4,-128,-10,-60
574,41507,-81,986,4,-127,-7,-63
575,41514,-82,985,4,-131,-16,-70
576,41520,-81,985,3,-124,-7,-63
577,41526,-81,985,4,-122,-13,-61
578,41532,-81,985,4,-124,-15,-61
579,41539,-80,984,4,-122,-3,-58
580,41545,-85,986,3,-125,-9,-67
581,41551,-81,984,2,-139,-12,-64
582,41557,-82,983,3,-133,-9,-64
583,41564,-80,985,5,-124,-6,-58
584,41570,-82,986,4,-119,-12,-64
585,41576,-81,985,4,-125,-4,-61
586,41582,-83,987,3,-128,-12,-64
587,41589,-79,984,2,-133,-13,-69
588,41595,-81,983,2,-134,-9,-61
589,41601,-80,985,5,-122,-7,-70
590,41607,-80,986,4,-131,-10,-63
591,41614,-82,984,4,-118,-7,-67
592,41620,-81,985,3,-128,-10,-70
593,41626,-82,985,3,-125,-15,-66
594,41632,-80,985,3,-116,-7,-70
595,41639,-81,983,4,-130,-15,-66
596,41645,-80,983,4,-121,-16,-66
597,41651,-81,986,4,-130,-13,-70
598,41657,-82,986,5,-125,-9,-69
599,41664,-81,985,5,-133,-4,-55
600,41670,-81,986,4,-122,-12,-63
601,41676,-80,985,0,-128,-10,-66
602,41682,-81,984,5,-124,-9,-73
603,41689,-80,986,5,-127,-6,-75
604,41695,-82,986,3,-122,-19,-60
605,41701,-81,985,3,-124,-4,-60
606,41707,-81,984,4,-121,-16,-66
607,41714,-81,985,3,-130,-12,-63
608,41720,-81,985,4,-127,-6,-57
609,41726,-81,986,5,-119,-10,-61
610,41732,-82,985,3,-128,-10,-64
611,41739,-81,984,4,-128,-12,-70
612,41745,-81,985,3,-125,-9,-63
613,41751,-81,985,4,-124,-13,-54
614,41757,-80,985,4,-127,-10,-66
615,41764,-82,984,4,-130,-13,-63
616,41770,-81,984,3,-127,-12,-66
617,41776,-81,985,4,-127,-9,-57
618,41782,-81,985,5,-131,-9,-67
619,41789,-81,986,4,-136,-9,-66
620,41795,-81,985,5,-121,-16,-66
621,41801,-80,985,5,-127,-7,-58
622,41807,-81,984,4,-125,-9,-61
623,41814,-81,986,4,-127,-6,-61
624,41820,-81,984,6,-131,-7,-64
625,41826,-80,985,4,-121,-4,-58
626,41832,-81,985,5,-124,-9,-64
627,41839,-80,986,5,-118,-4,-67
628,41845,-82,984,5,-124,-16,-70
629,41851,-81,985,5,-119,2,-57
630,41857,-82,984,5,-127,-7,-66
631,41864,-80,984,6,-118,-15,-66
632,41870,-81,985,5,-125,-10,-66
633,41876,-80,986,4,-133,-4,-60
634,41882,-81,985,4,-121,-6,-66
635,41889,-81,985,5,-130,-13,-63
636,41895,-81,985,5,-127,-16,-67
637,41901,-81,985,5,-127,-9,-63
638,41907,-81,985,5,-122,-6,-64
639,41914,-82,985,4,-127,-9,-66
640,41920,-93,965,6,-122,-12,-64
641,41926,-47,1008,45,-115,-16,-64
642,41932,-71,1011,-27,-125,-12,-60
643,41939,-76,1001,-29,-127,-7,-67
644,41945,-79,992,34,-124,-12,-67
645,41951,-73,1018,61,-128,-13,-75
646,41957,-54,1045,135,-122,-6,-72
647,41964,-77,1038,170,-127,-3,-91
648,41970,-169,964,105,-134,-7,-100
649,41976,-263,862,6,-125,0,-94
650,41982,-301,1001,93,-131,9,-94
651,41989,-229,1103,57,-124,14,-87
652,41995,-325,891,-40,-124,0,-70
653,42001,-274,824,-13,-122,-33,-55
654,42007,-192,804,-11,-127,-43,-34
655,42014,-192,814,-88,-125,-93,-36
656,42020,-280,783,-104,-140,-147,-34
657,42026,-213,920,-7,-140,-186,-57
658,42032,-358,917,-106,-142,-252,-82
