,Time,AX,AY,AZ,GX,GY,GZ
49,52875,73,1084,356,-106,-343,-276
50,52881,83,1071,507,-100,-337,-258
51,52888,132,1070,515,-121,-336,-252
52,52894,153,1042,404,-116,-331,-246
53,52900,157,1041,280,-112,-328,-265
54,52906,138,1043,159,-115,-337,-270
55,52913,96,1031,66,-100,-334,-286
56,52919,70,998,1,-104,-352,-288
57,52925,-2,952,-97,-100,-351,-298
58,52931,-78,923,-208,-101,-349,-306
59,52938,-106,921,-249,-98,-358,-316
60,52944,-106,913,-241,-92,-366,-318
61,52950,-89,963,-176,-106,-355,-331
62,52956,-80,990,-68,-100,-360,-324
63,52963,61,998,-5,-106,-349,-333
64,52969,-36,1000,25,-97,-357,-318
65,52975,40,994,-35,-109,-358,-322
66,52981,49,989,-22,-104,-360,-321
67,52988,41,987,-25,-98,-361,-325
68,52994,52,988,-35,-98,-363,-321
69,53000,42,984,-24,-104,-369,-316
70,53006,50,985,-20,-98,-361,-310
71,53013,47,983,-22,-107,-357,-315
72,53019,42,985,-23,-97,-358,-319
73,53025,53,976,-11,-106,-363,-313
74,53031,35,987,-21,-101,-358,-316
75,53038,43,979,-29,-110,-360,-318
76,53044,56,987,-32,-109,-354,-307
77,53050,50,992,-31,-101,-360,-316
78,53056,45,984,-39,-103,-363,-306
79,53063,57,984,-41,-106,-366,-309
80,53069,67,980,-51,-94,-370,-309
81,53075,68,985,-41,-98,-358,-300
82,53081,55,989,-37,-106,-360,-316
83,53088,61,977,-17,-104,-358,-313
84,53094,72,978,-22,-100,-369,-315
85,53100,41,986,-15,-100,-366,-327
86,53106,65,986,0,-95,-363,-328
87,53113,66,987,4,-95,-367,-325
88,53119,66,982,8,-98,-375,-333
89,53125,84,981,-4,-95,-375,-330
90,53131,95,988,-5,-91,-378,-330
91,53138,67,988,-1,-92,-366,-328
92,53144,86,976,3,-94,-372,-331
93,53150,73,990,-19,-89,-370,-331
94,53156,59,986,-1,-89,-367,-316
95,53163,69,987,-4,-98,-373,-321
96,53169,67,985,-5,-92,-378,-322
97,53175,69,979,-2,-94,-372,-321
98,53181,80,985,1,-94,-379,-313
99,53188,69,989,-15,-88,-373,-318
100,53194,81,985,-14,-94,-382,-322
101,53200,89,983,-7,-98,-378,-307
102,53206,83,984,-20,-95,-385,-313
103,53213,88,989,-15,-94,-378,-304
104,53219,66,1020,-51,-94,-375,-300
105,53225,-10,1088,-68,-100,-372,-300
106,53231,211,993,19,-97,-379,-276
107,53238,145,944,47,-94,-381,-279
108,53244,-41,936,-42,-98,-388,-289
109,53250,78,838,39,-95,-402,-276
110,53256,29,868,-31,-89,-390,-274
111,53263,816,1912,-915,-91,-390,-277
112,53269,191,897,-121,-97,-396,-249
113,53275,0,944,-133,-89,-397,-258
114,53281,69,953,-34,-94,-384,-241
115,53288,77,1001,-34,-95,-394,-234
116,53294,70,988,-241,-92,-397,-238
117,53300,179,943,-349,-91,-397,-222
118,53306,103,944,-256,-89,-399,-220
119,53313,137,969,-116,-82,-403,-244
120,53319,125,983,-97,-95,-402,-243
121,53325,64,968,-119,-94,-397,-226
122,53331,129,969,-140,-89,-387,-205
123,53338,83,951,-215,-89,-394,-214
124,53344,204,955,-340,-98,-391,-223
125,53350,100,957,-215,-95,-394,-214
126,53356,113,960,-189,-86,-397,-211
127,53363,109,961,-211,-91,-397,-208
128,53369,116,960,-192,-100,-400,-208
129,53375,110,958,-205,-86,-387,-210
130,53381,120,951,-197,-86,-397,-216
131,53388,113,956,-202,-88,-396,-205
132,53394,109,954,-210,-88,-390,-211
133,53400,116,957,-208,-88,-393,-205
134,53406,125,954,-200,-85,-387,-211
135,53413,125,951,-212,-82,-402,-213
136,53419,126,955,-207,-89,-397,-213
137,53425,121,951,-218,-86,-393,-210
138,53431,128,952,-210,-91,-402,-202
139,53438,133,948,-210,-89,-406,-201
140,53444,132,955,-216,-83,-405,-202
141,53450,123,952,-224,-86,-403,-198
142,53456,130,951,-213,-92,-400,-205
143,53463,128,951,-222,-79,-402,-199
144,53469,130,951,-216,-83,-400,-204
145,53475,124,950,-225,-79,-405,-195
146,53481,127,950,-227,-86,-402,-202
147,53488,127,952,-229,-91,-402,-198
148,53494,132,951,-219,-86,-406,-201
149,53500,134,945,-231,-82,-409,-195
150,53506,134,948,-226,-88,-411,-199
151,53513,132,950,-225,-73,-412,-199
152,53519,129,948,-234,-85,-411,-201
153,53525,129,942,-235,-77,-402,-211
154,53531,141,943,-222,-88,-402,-201
155,53538,135,959,-212,-76,-402,-208
156,53544,133,943,-248,-76,-409,-195
157,53550,143,947,-229,-86,-412,-198
158,53556,146,944,-227,-77,-406,-204
159,53563,138,945,-235,-79,-400,-199
160,53569,134,941,-242,-86,-399,-195
161,53575,135,948,-239,-86,-408,-198
162,53581,141,944,-240,-91,-403,-193
163,53588,142,941,-240,-86,-402,-184
164,53594,142,942,-239,-85,-409,-190
165,53600,143,944,-244,-77,-409,-192
166,53606,135,942,-252,-79,-403,-190
167,53613,137,941,-249,-82,-403,-192
168,53619,154,938,-241,-83,-408,-193
169,53625,141,945,-238,-82,-408,-190
170,53631,157,939,-242,-82,-408,-192
171,53638,145,948,-237,-76,-411,-199
172,53644,106,951,-232,-86,-414,-192
173,53650,133,941,-257,-80,-408,-187
174,53656,147,934,-249,-82,-409,-196
175,53663,132,955,-233,-82,-409,-199
176,53669,136,956,-235,-88,-409,-193
177,53675,101,951,-216,-85,-408,-196
178,53681,226,923,-227,-80,-406,-193
179,53688,103,935,-310,-86,-400,-172
180,53694,85,955,-253,-77,-393,-168
181,53700,121,955,-256,-82,-403,-171
182,53706,47,989,-250,-83,-400,-160
183,53713,-42,898,-212,-83,-393,-174
184,53719,347,914,-372,-76,-394,-159
185,53725,67,974,-311,-86,-396,-157
186,53731,104,934,-296,-83,-402,-168
187,53738,138,948,-232,-88,-396,-172
188,53744,117,948,-253,-83,-396,-178
189,53750,131,946,-242,-85,-402,-180
190,53756,122,934,-255,-79,-403,-180
191,53763,120,941,-268,-88,-405,-174
192,53769,135,939,-251,-86,-400,-183
193,53775,98,946,-244,-83,-397,-180
194,53781,125,942,-253,-80,-394,-180
195,53788,124,943,-250,-82,-397,-189
196,53794,128,946,-236,-86,-406,-183
197,53800,128,945,-244,-82,-406,-192
198,53806,127,944,-245,-83,-403,-181
199,53813,131,945,-241,-77,-403,-187
200,53819,132,941,-241,-73,-409,-184
201,53825,129,944,-241,-76,-397,-193
202,53831,130,946,-243,-85,-408,-196
203,53838,138,942,-242,-85,-394,-195
204,53844,133,947,-239,-67,-411,-193
205,53850,121,948,-226,-76,-411,-199
206,53856,158,938,-240,-82,-411,-192
207,53863,147,944,-234,-92,-400,-198
208,53869,140,945,-225,-82,-412,-190
209,53875,151,947,-243,-79,-412,-202
210,53881,130,940,-246,-76,-402,-202
211,53888,154,946,-231,-77,-409,-199
212,53894,124,953,-222,-76,-408,-199
213,53900,154,941,-249,-83,-415,-205
214,53906,159,949,-206,-77,-421,-205
215,53913,161,945,-222,-83,-423,-198
216,53919,149,939,-251,-77,-405,-193
217,53925,119,944,-251,-74,-417,-187
218,53931,121,950,-262,-82,-408,-189
219,53938,91,932,-226,-76,-405,-195
220,53944,241,930,-240,-83,-406,-207
221,53950,134,949,-228,-88,-405,-198
222,53956,124,954,-210,-91,-394,-187
223,53963,84,951,-294,-91,-393,-169
224,53969,29,968,-227,-95,-394,-195
225,53975,103,955,-176,-86,-396,-207
226,53981,89,965,-187,-103,-387,-223
227,53988,83,965,-185,-98,-399,-231
228,53994,107,964,-126,-83,-393,-244
229,54000,80,986,-119,-91,-394,-264
230,54006,167,987,-73,-92,-390,-291
231,54013,98,977,20,-103,-391,-319
232,54019,119,978,-23,-89,-388,-316
233,54025,112,977,-30,-89,-384,-318
234,54031,113,988,-56,-103,-379,-303
235,54038,67,988,-28,-95,-370,-309
236,54044,68,988,-39,-109,-375,-312
237,54050,73,973,-43,-94,-375,-300
238,54056,66,979,-41,-101,-376,-301
239,54063,68,985,-38,-97,-378,-307
240,54069,69,987,-37,-106,-373,-304
241,54075,25,989,-39,-103,-379,-303
242,54081,89,971,-31,-107,-376,-301
243,54088,72,969,-24,-98,-372,-306
244,54094,98,985,-46,-103,-372,-300
245,54100,38,991,-38,-98,-366,-304
246,54106,74,983,-41,-94,-376,-298
247,54113,73,982,-43,-101,-387,-303
248,54119,77,985,-41,-101,-381,-303
249,54125,84,975,-39,-98,-378,-298
250,54131,81,982,-39,-92,-372,-301
251,54138,75,983,-44,-100,-372,-307
252,54144,73,979,-42,-104,-373,-304
253,54150,80,992,-30,-95,-366,-298
254,54156,59,996,8,-98,-373,-306
255,54163,52,1003,205,-97,-373,-301
256,54169,75,995,211,-95,-367,-313
257,54175,97,1036,191,-103,-372,-318
258,54181,97,1019,130,-97,-361,-327
259,54188,113,1024,96,-94,-366,-333
260,54194,87,1004,48,-83,-376,-331
261,54200,69,987,-2,-94,-379,-342
262,54206,37,976,-57,-83,-382,-345
263,54213,27,959,-127,-79,-391,-355
264,54219,28,948,-166,-80,-384,-361
265,54225,31,948,-218,-85,-381,-364
266,54231,38,959,-255,-82,-385,-369
267,54238,45,964,-308,-79,-378,-357
268,54244,44,1006,-374,-80,-384,-355
269,54250,-7,1049,-422,-86,-379,-348
270,54256,-49,1027,-431,-95,-366,-342
271,54263,-94,1041,-412,-91,-355,-325
272,54269,255,915,-260,-116,-354,-310
273,54275,166,1113,137,-110,-346,-289
274,54281,68,1028,327,-109,-346,-282
275,54288,94,1061,488,-116,-339,-264
276,54294,131,1049,490,-115,-340,-262
277,54300,116,1020,416,-109,-336,-249
278,54306,100,1024,274,-121,-342,-258
279,54313,27,1026,71,-110,-354,-256
280,54319,-24,1010,-64,-110,-349,-267
281,54325,-41,975,-134,-98,-351,-282
282,54331,-60,929,-204,-112,-358,-288
283,54338,-60,906,-218,-116,-358,-292
284,54344,-44,929,-218,-109,-358,-304
285,54350,-1,946,-244,-112,-361,-307
286,54356,-42,949,-294,-101,-360,-304
287,54363,-50,954,-299,-106,-352,-303
288,54369,-67,966,-268,-107,-355,-294
289,54375,1208,1689,185,-121,-351,-300
290,54381,40,977,-53,-116,-352,-291
291,54388,-56,983,-68,-119,-352,-285
292,54394,57,1008,-101,-113,-351,-288
293,54400,52,986,-53,-113,-351,-285
294,54406,-71,1002,-78,-113,-366,-280
295,54413,55,937,-76,-107,-358,-279
296,54419,43,982,-116,-106,-363,-279
297,54425,26,989,-98,-101,-357,-274
298,54431,-1,968,-96,-104,-361,-282
299,54438,202,973,-82,-101,-361,-282
300,54444,68,990,-104,-98,-379,-289
301,54450,94,982,-84,-83,-376,-283
302,54456,82,974,-81,-98,-387,-291
303,54463,98,972,-102,-94,-379,-285
304,54469,118,983,-86,-97,-393,-295
305,54475,121,979,-46,-86,-391,-292
306,54481,135,973,-74,-88,-399,-295
307,54488,148,962,-97,-80,-408,-295
308,54494,157,970,-68,-83,-402,-292
309,54500,148,972,-75,-82,-403,-297
310,54506,140,979,-76,-88,-400,-295
311,54513,58,981,-69,-86,-403,-286
312,54519,196,968,-87,-92,-400,-292
313,54525,121,985,-64,-91,-388,-300
314,54531,130,975,-91,-92,-397,-295
315,54538,141,971,-94,-92,-399,-295
316,54544,145,978,-55,-86,-403,-294
317,54550,147,974,-43,-85,-405,-318
318,54556,134,978,-69,-88,-393,-301
319,54563,133,972,-72,-97,-402,-301
320,54569,128,977,-72,-91,-393,-289
321,54575,127,977,-71,-83,-390,-300
322,54581,126,974,-75,-86,-394,-295
323,54588,123,976,-73,-83,-396,-292
324,54594,122,978,-73,-80,-396,-300
325,54600,126,976,-73,-82,-388,-295
326,54606,124,975,-75,-95,-396,-306
327,54613,121,979,-77,-86,-397,-298
328,54619,126,976,-74,-94,-402,-303
329,54625,127,975,-69,-85,-397,-294
330,54631,116,978,-82,-89,-391,-289
331,54638,119,976,-84,-86,-399,-298
332,54644,125,975,-78,-91,-393,-297
333,54650,122,977,-74,-91,-391,-286
334,54656,123,975,-74,-94,-384,-289
335,54663,119,977,-74,-89,-394,-300
336,54669,121,978,-75,-92,-391,-294
337,54675,126,975,-76,-86,-396,-301
338,54681,124,976,-73,-88,-402,-291
339,54688,122,976,-72,-85,-393,-285
340,54694,121,976,-75,-92,-391,-289
341,54700,118,977,-73,-86,-393,-292
342,54706,117,978,-74,-88,-394,-294
343,54713,118,974,-73,-82,-390,-289
344,54719,119,980,-72,-95,-393,-286
345,54725,119,974,-70,-92,-382,-298
346,54731,117,976,-68,-89,-391,-294
347,54738,113,977,-73,-94,-397,-295
348,54744,118,976,-73,-80,-394,-292
349,54750,116,977,-75,-100,-394,-298
350,54756,117,978,-74,-94,-388,-303
351,54763,115,977,-70,-86,-390,-300
352,54769,119,977,-71,-89,-393,-295
353,54775,119,977,-72,-95,-388,-300
354,54781,116,978,-69,-89,-394,-294
355,54788,120,977,-72,-85,-393,-294
356,54794,118,975,-71,-97,-391,-297
357,54800,120,975,-74,-97,-391,-291
358,54806,117,976,-74,-88,-403,-288
359,54813,116,977,-75,-86,-396,-301
360,54819,118,975,-69,-97,-390,-295
361,54825,130,978,-71,-97,-390,-295
362,54831,116,978,-52,-86,-397,-312
363,54838,127,975,-54,-91,-390,-307
364,54844,123,977,-54,-100,-397,-303
365,54850,115,976,-70,-82,-394,-291
366,54856,101,981,-83,-91,-388,-297
367,54863,118,975,-71,-89,-396,-295
368,54869,120,976,-73,-94,-388,-294
369,54875,116,976,-76,-97,-393,-286
370,54881,116,977,-72,-95,-399,-288
371,54888,116,978,-76,-95,-397,-300
372,54894,120,976,-77,-94,-396,-295
373,54900,121,974,-77,-88,-384,-297
374,54906,124,976,-78,-85,-393,-294
375,54913,124,976,-71,-82,-394,-291
376,54919,127,976,-76,-88,-394,-286
377,54925,127,976,-79,-86,-399,-288
378,54931,129,974,-80,-82,-391,-283
379,54938,129,973,-83,-89,-393,-286
380,54944,128,974,-86,-92,-402,-286
381,54950,130,975,-84,-94,-396,-286
382,54956,131,973,-86,-91,-396,-291
383,54963,128,972,-91,-88,-394,-282
384,54969,129,975,-89,-91,-394,-279
385,54975,129,972,-95,-86,-396,-283
386,54981,132,974,-94,-94,-399,-276
387,54988,134,970,-98,-89,-399,-277
388,54994,139,970,-97,-92,-391,-286
389,55000,131,975,-93,-82,-399,-264
390,55006,138,970,-105,-83,-400,-268
391,55013,136,968,-108,-92,-391,-276
392,55019,127,976,-92,-89,-400,-267
393,55025,117,967,-122,-101,-390,-262
394,55031,107,968,-160,-91,-400,-252
395,55038,142,979,-151,-89,-397,-246
396,55044,94,978,-132,-82,-408,-250
397,55050,138,963,-107,-77,-402,-265
398,55056,121,978,-83,-82,-402,-264
399,55063,80,967,-66,-88,-394,-256
400,55069,182,933,-202,-94,-387,-250
401,55075,99,969,-163,-89,-391,-249
402,55081,74,976,-147,-100,-387,-255
403,55088,73,971,-127,-97,-384,-259
404,55094,84,976,-87,-91,-390,-265
405,55100,88,976,-93,-97,-385,-271
406,55106,111,970,-80,-92,-375,-289
407,55113,103,979,-53,-91,-373,-313
408,55119,73,981,-38,-103,-376,-307
409,55125,88,976,-46,-95,-369,-316
410,55131,70,976,-47,-100,-369,-310
411,55138,63,976,-37,-95,-370,-319
412,55144,76,989,-51,-95,-367,-316
413,55150,70,986,-49,-98,-370,-312
414,55156,68,983,-30,-103,-379,-316
415,55163,81,976,-34,-97,-373,-318
416,55169,73,988,-25,-106,-373,-322
417,55175,87,986,-18,-97,-373,-324
418,55181,88,987,-21,-100,-376,-315
419,55188,83,984,-25,-98,-384,-309
420,55194,88,1001,-19,-97,-373,-319
421,55200,21,1056,-37,-91,-366,-328
422,55206,63,1045,-23,-91,-369,-324
423,55213,97,978,3,-103,-369,-319
424,55219,117,960,-16,-97,-361,-324
425,55225,124,983,-34,-100,-369,-315
426,55231,105,976,14,-100,-357,-321
427,55238,131,962,10,-86,-370,-321
428,55244,65,972,-38,-98,-375,-315
429,55250,57,976,-70,-89,-369,-318
430,55256,25,960,-78,-85,-375,-324
431,55263,41,942,-58,-89,-382,-319
432,55269,50,975,-21,-94,-376,-321
433,55275,83,969,-22,-88,-375,-330
434,55281,78,992,18,-92,-373,-324
435,55288,81,998,8,-94,-367,-324
436,55294,75,1001,-10,-97,-373,-321
437,55300,60,985,-28,-100,-372,-318
438,55306,59,993,-18,-97,-375,-319
439,55313,58,965,-33,-88,-367,-321
440,55319,56,986,-35,-91,-373,-322
441,55325,83,976,-48,-95,-369,-316
442,55331,75,995,-32,-103,-366,-324
443,55338,102,986,-35,-107,-367,-327
444,55344,81,1002,-23,-103,-361,-313
445,55350,79,988,-10,-101,-363,-319
446,55356,66,982,8,-92,-367,-315
447,55363,65,978,9,-95,-366,-315
448,55369,68,984,27,-104,-370,-321
449,55375,74,1009,57,-106,-363,-319
450,55381,70,1023,102,-97,-369,-318
451,55388,77,1007,133,-98,-363,-321
452,55394,83,1015,183,-101,-366,-330
453,55400,96,1021,192,-100,-367,-333
454,55406,81,1008,181,-100,-364,-342
455,55413,72,998,114,-85,-372,-340
456,55419,64,1010,34,-86,-378,-352
457,55425,46,972,-72,-77,-378,-361
458,55431,27,969,-171,-77,-382,-361
459,55438,13,926,-249,-80,-382,-372
460,55444,-12,931,-316,-71,-385,-376
461,55450,-19,929,-388,-74,-384,-376
462,55456,-5,965,-459,-79,-376,-373
463,55463,-7,1052,-556,-82,-373,-363
464,55469,6,1108,-611,-86,-370,-346
465,55475,85,1166,-425,-107,-357,-325
466,55481,404,919,-179,-101,-361,-298
467,55488,77,1095,203,-104,-351,-273
468,55494,63,1065,479,-104,-349,-258
469,55500,-61,984,587,-112,-349,-258
470,55506,-5,966,544,-109,-355,-262
471,55513,83,1022,445,-112,-349,-267
472,55519,111,1081,325,-104,-349,-262
473,55525,83,1077,171,-103,-351,-262
474,55531,7,984,-12,-112,-349,-288
475,55538,-66,929,-205,-107,-360,-286
476,55544,-97,884,-370,-100,-360,-294
477,55550,-65,900,-420,-103,-363,-306
478,55556,-25,949,-351,-100,-358,-316
479,55563,-5,989,-276,-104,-363,-312
480,55569,4,979,-211,-95,-355,-303
481,55575,-69,1033,-178,-107,-345,-300
482,55581,-18,1124,-152,-121,-351,-289
483,55588,24,963,-64,-113,-340,-295
484,55594,-29,985,-34,-109,-348,-286
485,55600,14,986,-70,-113,-340,-288
486,55606,9,967,-67,-119,-345,-289
487,55613,-12,983,-58,-115,-346,-282
488,55619,24,987,-45,-112,-346,-279
489,55625,-9,982,-96,-119,-348,-294
490,55631,15,991,-81,-107,-342,-297
491,55638,11,988,-82,-119,-345,-282
492,55644,20,975,-74,-121,-345,-289
493,55650,19,986,-87,-107,-346,-283
494,55656,5,986,-76,-118,-343,-291
495,55663,12,988,-63,-118,-348,-292
496,55669,7,973,-59,-115,-343,-300
497,55675,12,980,-44,-113,-333,-295
498,55681,55,975,-42,-113,-351,-310
499,55688,-1,993,-62,-109,-351,-319
500,55694,0,994,-1,-110,-348,-313
501,55700,36,982,-9,-103,-348,-324
502,55706,45,983,-5,-100,-360,-325
503,55713,64,987,-12,-106,-361,-322
504,55719,64,991,-20,-107,-367,-321
505,55725,73,987,-1,-97,-367,-322
506,55731,68,989,-1,-98,-370,-337
507,55738,63,988,-7,-101,-358,-327
508,55744,62,986,6,-104,-364,-340
509,55750,59,982,17,-91,-366,-337
510,55756,54,988,20,-97,-358,-337
511,55763,68,988,16,-88,-366,-346
512,55769,62,984,28,-94,-358,-337
513,55775,64,982,23,-92,-357,-343
514,55781,60,981,29,-97,-351,-343
515,55788,60,987,18,-98,-372,-352
516,55794,65,981,16,-95,-361,-333
517,55800,78,983,18,-100,-376,-337
518,55806,78,989,11,-92,-370,-340
519,55813,89,974,15,-92,-375,-333
520,55819,62,998,-2,-103,-375,-325
521,55825,86,985,0,-100,-385,-327
522,55831,88,985,2,-100,-378,-339
523,55838,76,984,-2,-100,-372,-325
524,55844,73,981,-8,-104,-370,-327
525,55850,100,976,-9,-95,-369,-321
526,55856,27,995,-9,-103,-369,-316
527,55863,82,984,-28,-92,-379,-321
528,55869,100,970,-24,-101,-378,-318
529,55875,102,981,-21,-104,-379,-309
530,55881,36,986,-11,-98,-387,-303
531,55888,96,986,-29,-94,-376,-303
532,55894,19,991,-27,-92,-391,-298
533,55900,92,972,-45,-97,-382,-289
534,55906,117,981,-63,-92,-387,-298
535,55913,95,978,-33,-97,-382,-300
536,55919,104,983,-53,-91,-384,-301
537,55925,84,982,-57,-95,-391,-303
538,55931,107,977,-51,-86,-390,-304
539,55938,113,978,-53,-88,-390,-303
540,55944,117,979,-45,-80,-385,-297
541,55950,120,978,-60,-86,-390,-291
542,55956,130,975,-75,-91,-391,-291
543,55963,152,968,-78,-85,-393,-289
544,55969,130,974,-86,-85,-402,-291
545,55975,122,967,-89,-95,-400,-276
546,55981,173,970,-104,-86,-406,-277
547,55988,136,964,-106,-82,-400,-274
548,55994,162,978,-116,-89,-406,-261
549,56000,80,972,-124,-73,-418,-247
550,56006,139,964,-169,-89,-406,-246
551,56013,129,961,-176,-79,-412,-231
552,56019,132,961,-175,-85,-414,-231
553,56025,141,957,-179,-79,-417,-231
554,56031,145,957,-174,-85,-412,-229
555,56038,148,958,-177,-85,-412,-229
556,56044,145,953,-186,-79,-408,-220
557,56050,150,953,-192,-76,-412,-229
558,56056,164,955,-196,-83,-415,-225
559,56063,141,953,-196,-77,-415,-211
560,56069,142,952,-194,-86,-420,-217
561,56075,139,954,-194,-76,-415,-214
562,56081,132,953,-203,-77,-418,-222
563,56088,146,948,-213,-80,-421,-213
564,56094,155,951,-198,-74,-418,-213
565,56100,153,948,-215,-65,-418,-217
566,56106,159,946,-214,-73,-421,-222
567,56113,161,952,-197,-79,-421,-219
568,56119,162,945,-194,-70,-418,-219
569,56125,169,946,-176,-83,-418,-229
570,56131,151,949,-197,-79,-420,-226
571,56138,155,951,-200,-80,-418,-241
572,56144,125,969,-171,-88,-415,-229
573,56150,142,957,-183,-83,-412,-241
574,56156,145,953,-140,-85,-408,-238
575,56163,145,953,-178,-80,-402,-246
576,56169,153,967,-93,-97,-409,-261
577,56175,127,972,-124,-89,-390,-259
578,56181,121,974,-126,-88,-397,-265
579,56188,106,969,-111,-92,-394,-267
580,56194,115,969,-124,-94,-394,-268
581,56200,115,1004,-59,-98,-393,-285
582,56206,98,990,-20,-97,-384,-309
583,56213,177,959,-37,-92,-388,-316
584,56219,106,968,-50,-85,-384,-313
585,56225,110,973,-89,-88,-382,-312
586,56231,101,983,-66,-92,-388,-322
587,56238,117,987,-39,-94,-390,-318
588,56244,83,981,-26,-92,-379,-339
589,56250,147,980,-33,-86,-382,-333
590,56256,94,1003,-33,-91,-388,-319
591,56263,185,959,18,-82,-378,-325
592,56269,183,981,-17,-92,-390,-331
593,56275,135,986,2,-88,-388,-330
594,56281,-39,1022,-37,-89,-384,-319
595,56288,41,1065,-5,-92,-391,-318
596,56294,133,1022,-18,-94,-385,-322
597,56300,140,967,-8,-88,-379,-313
598,56306,185,926,-5,-91,-384,-312
599,56313,181,959,0,-91,-382,-316
600,56319,130,942,-49,-83,-391,-310
601,56325,81,927,-50,-88,-393,-313
602,56331,81,923,-62,-95,-393,-309
603,56338,75,946,-51,-83,-390,-309
604,56344,59,973,-55,-89,-396,-309
605,56350,82,957,-52,-86,-391,-316
606,56356,81,1002,-23,-97,-382,-310
607,56363,79,1000,-8,-89,-382,-306
608,56369,117,996,11,-89,-387,-306
609,56375,116,1008,-12,-91,-388,-301
610,56381,123,1008,-40,-91,-382,-310
611,56388,102,984,-42,-92,-379,-313
612,56394,77,969,-45,-83,-378,-303
613,56400,77,968,-35,-92,-382,-304
614,56406,79,981,-32,-95,-384,-303
615,56413,85,976,-17,-97,-375,-316
616,56419,84,990,-22,-101,-378,-306
617,56425,88,972,-20,-95,-370,-301
618,56431,81,1000,15,-98,-382,-309
619,56438,76,1015,64,-97,-378,-307
620,56444,88,1012,106,-106,-382,-315
621,56450,90,1002,132,-97,-382,-307
622,56456,104,991,130,-103,-372,-316
623,56463,107,1023,142,-92,-379,-324
624,56469,109,997,77,-97,-376,-331
625,56475,83,1012,26,-91,-373,-330
626,56481,85,983,-45,-89,-376,-342
627,56488,67,971,-100,-77,-378,-349
628,56494,48,949,-184,-85,-385,-349
629,56500,21,950,-265,-83,-385,-351
630,56506,0,937,-379,-86,-397,-351
631,56513,-14,975,-491,-85,-385,-358
632,56519,8,1032,-563,-76,-381,-342
633,56525,45,1113,-494,-92,-375,-330
634,56531,71,1162,-361,-100,-372,-315
635,56538,180,1273,-81,-110,-366,-292
636,56544,169,1100,177,-98,-366,-267
637,56550,107,1033,452,-100,-358,-253
638,56556,35,971,511,-103,-363,-247
639,56563,71,991,476,-101,-367,-238
640,56569,46,967,316,-103,-363,-250
641,56575,58,985,167,-97,-367,-264
642,56581,57,953,27,-98,-364,-270
643,56588,51,993,-79,-101,-372,-282
644,56594,43,969,-173,-104,-372,-300
645,56600,44,983,-230,-95,-369,-304
646,56606,33,967,-245,-101,-370,-315
647,56613,28,966,-258,-89,-375,-322
648,56619,14,972,-235,-91,-378,-319
649,56625,12,971,-205,-92,-372,-328
650,56631,9,975,-160,-94,-361,-324
651,56638,292,1015,-27,-101,-366,-313
652,56644,-6,985,-22,-98,-367,-325
653,56650,-52,999,2,-95,-367,-321
654,56656,53,987,-23,-95,-367,-316
655,56663,61,983,-29,-101,-367,-327
656,56669,46,992,-36,-106,-364,-316
657,56675,53,969,-24,-110,-355,-316
658,56681,31,983,-25,-104,-364,-316
659,56688,51,987,-19,-103,-361,-319
660,56694,49,972,-28,-107,-357,-310
661,56700,41,990,-44,-103,-360,-319
662,56706,34,993,-52,-106,-360,-309
