,Time,AX,AY,AZ,GX,GY,GZ
142,21600,65,978,-103,-115,-372,-286
143,21606,57,983,-101,-103,-378,-273
144,21612,52,977,-75,-112,-366,-283
145,21618,45,994,-111,-116,-378,-286
146,21625,62,972,-35,-113,-376,-295
147,21631,55,973,-74,-113,-376,-285
148,21637,38,963,-88,-122,-376,-295
149,21643,54,1013,-83,-113,-369,-291
150,21650,28,972,-72,-113,-364,-289
151,21656,42,961,-102,-115,-375,-288
152,21662,16,1038,-36,-115,-366,-301
153,21668,27,1017,-129,-118,-355,-289
154,21675,-8,894,-181,-115,-366,-306
155,21681,95,862,-33,-118,-357,-298
156,21687,8,1058,17,-112,-349,-315
157,21693,55,949,-47,-110,-357,-318
158,21700,19,994,17,-110,-352,-324
159,21706,-11,1010,23,-110,-349,-337
160,21712,-18,994,25,-107,-351,-328
161,21718,-48,1005,-27,-119,-345,-337
162,21725,35,949,38,-116,-360,-337
163,21731,52,994,-26,-109,-346,-336
164,21737,-1,981,5,-124,-351,-333
165,21743,41,993,-13,-119,-364,-339
166,21750,39,998,-35,-113,-363,-352
167,21756,-55,974,-91,-121,-354,-333
168,21762,84,1012,-5,-115,-361,-327
169,21768,28,970,-27,-119,-364,-328
170,21775,55,985,15,-110,-364,-328
171,21781,59,1014,104,-112,-364,-321
172,21787,-2,982,14,-112,-360,-321
173,21793,30,1001,-28,-116,-358,-315
174,21800,10,990,-24,-119,-363,-318
175,21806,62,972,-33,-116,-364,-324
176,21812,43,994,-28,-119,-358,-318
177,21818,38,985,-21,-119,-355,-325
178,21825,23,988,-20,-112,-367,-325
179,21831,40,977,-26,-116,-355,-319
180,21837,49,990,-30,-115,-361,-319
181,21843,35,996,-23,-115,-364,-315
182,21850,41,983,-24,-118,-358,-316
183,21856,43,1012,10,-110,-363,-318
184,21862,36,999,67,-116,-369,-312
185,21868,52,996,126,-121,-355,-322
186,21875,52,1023,161,-110,-358,-321
187,21881,84,1003,157,-119,-352,-322
188,21887,62,1012,114,-113,-367,-334
189,21893,42,1015,62,-104,-373,-334
190,21900,27,997,21,-100,-366,-330
191,21906,12,976,-39,-98,-379,-334
192,21912,1,951,-80,-94,-378,-343
193,21918,-19,947,-135,-89,-385,-349
194,21925,-26,948,-188,-97,-381,-355
195,21931,-5,975,-249,-92,-379,-349
196,21937,-18,977,-306,-95,-376,-358
197,21943,5,993,-371,-95,-381,-346
198,21950,-19,1028,-434,-106,-373,-345
199,21956,-20,1022,-376,-107,-369,-339
200,21962,18,1049,-95,-128,-358,-315
201,21968,110,1085,245,-127,-357,-295
202,21975,70,1032,342,-131,-343,-289
203,21981,81,1012,292,-130,-348,-279
204,21987,77,1036,255,-134,-343,-276
205,21993,72,1043,191,-133,-336,-280
206,22000,79,1030,148,-122,-339,-283
207,22006,67,1018,105,-131,-349,-282
208,22012,32,1001,38,-127,-357,-288
209,22018,8,980,-14,-125,-357,-300
210,22025,-7,966,-77,-119,-360,-307
211,22031,-18,953,-127,-116,-366,-310
212,22037,-26,937,-159,-113,-363,-310
213,22043,-35,936,-203,-116,-363,-322
214,22050,-25,958,-181,-116,-364,-321
215,22056,-28,965,-160,-116,-369,-300
216,22062,-14,970,-116,-112,-360,-312
217,22068,-23,988,-75,-116,-364,-312
218,22075,-15,998,-45,-125,-361,-310
219,22081,-31,991,-20,-124,-357,-309
220,22087,117,859,34,-124,-343,-312
221,22093,-35,974,41,-125,-345,-309
222,22100,-4,1016,-93,-127,-352,-303
223,22106,5,988,-35,-137,-349,-312
224,22112,6,987,-37,-128,-349,-301
225,22118,0,989,-37,-125,-352,-309
226,22125,-8,989,-32,-124,-349,-297
227,22131,-11,986,-45,-127,-352,-303
228,22137,-5,985,-38,-130,-339,-303
229,22143,-4,989,-39,-122,-352,-303
230,22150,3,985,-40,-119,-351,-303
231,22156,-3,987,-44,-118,-349,-307
232,22162,-1,988,-40,-136,-345,-310
233,22168,-4,989,-42,-125,-343,-307
234,22175,0,990,-47,-122,-342,-310
235,22181,0,990,-30,-125,-348,-310
236,22187,-15,1003,-64,-128,-342,-309
237,22193,-1,972,-49,-125,-349,-316
238,22200,-11,974,-28,-125,-346,-312
239,22206,-2,986,-35,-131,-352,-313
240,22212,9,995,-35,-131,-342,-315
241,22218,3,986,-43,-121,-351,-310
242,22225,8,985,-45,-121,-343,-316
243,22231,-10,991,-15,-125,-355,-313
244,22237,14,979,-25,-116,-361,-310
245,22243,51,984,-33,-127,-358,-312
246,22250,31,997,-17,-121,-364,-318
247,22256,77,995,-25,-116,-370,-316
248,22262,62,971,-3,-106,-381,-321
249,22268,80,988,-11,-107,-381,-330
250,22275,81,985,-1,-104,-387,-330
251,22281,83,988,0,-101,-391,-325
252,22287,107,974,-2,-97,-384,-325
253,22293,114,985,-14,-94,-402,-327
254,22300,101,985,-5,-100,-400,-334
255,22306,111,985,-9,-100,-393,-337
256,22312,111,982,-2,-98,-394,-331
257,22318,108,986,0,-97,-397,-331
258,22325,98,985,11,-91,-396,-340
259,22331,108,978,11,-94,-396,-339
260,22337,100,982,13,-94,-394,-336
261,22343,101,987,16,-95,-388,-348
262,22350,111,982,21,-92,-394,-342
263,22356,122,982,19,-94,-396,-348
264,22362,122,977,22,-95,-403,-342
265,22368,116,983,17,-88,-408,-331
266,22375,118,980,13,-92,-399,-340
267,22381,113,987,13,-92,-391,-339
268,22387,120,976,11,-89,-394,-343
269,22393,123,986,8,-101,-399,-331
270,22400,131,977,10,-91,-402,-339
271,22406,131,978,14,-88,-405,-346
272,22412,137,975,17,-91,-408,-340
273,22418,140,984,7,-94,-411,-345
274,22425,149,975,17,-82,-411,-340
275,22431,155,974,13,-80,-412,-337
276,22437,159,973,8,-83,-418,-339
277,22443,164,972,-12,-86,-418,-324
278,22450,161,976,-23,-83,-423,-328
279,22456,164,977,-22,-82,-414,-321
280,22462,172,969,-15,-86,-423,-331
281,22468,168,976,-8,-82,-421,-322
282,22475,170,969,-2,-94,-423,-325
283,22481,167,974,-12,-80,-423,-328
284,22487,163,977,-18,-82,-418,-322
285,22493,168,967,-35,-85,-417,-318
286,22500,162,973,-29,-91,-411,-316
287,22506,153,969,-25,-92,-417,-318
288,22512,138,985,-38,-92,-417,-307
289,22518,139,966,-46,-97,-411,-310
290,22525,136,983,-50,-100,-405,-313
291,22531,113,985,-32,-95,-403,-312
292,22537,121,978,-36,-101,-408,-313
293,22543,116,975,-34,-97,-403,-312
294,22550,105,988,-44,-104,-397,-318
295,22556,118,977,-64,-103,-400,-315
296,22562,156,714,-30,-97,-396,-325
297,22568,279,987,178,-107,-390,-330
298,22575,104,989,-58,-109,-379,-327
299,22581,78,988,-58,-107,-375,-322
300,22587,89,1002,-24,-118,-367,-324
301,22593,67,982,-53,-119,-373,-325
302,22600,192,991,-4,-110,-360,-325
303,22606,71,984,-50,-112,-357,-322
304,22612,24,992,-47,-118,-361,-327
305,22618,90,1001,-34,-112,-366,-319
306,22625,67,972,-34,-107,-367,-324
307,22631,111,980,-41,-115,-363,-318
308,22637,77,990,-32,-113,-363,-316
309,22643,-3,999,-25,-115,-372,-319
310,22650,-14,981,-51,-110,-375,-310
311,22656,46,980,-39,-109,-364,-316
312,22662,96,980,-45,-113,-370,-313
313,22668,91,991,-40,-109,-367,-316
314,22675,59,1006,-42,-125,-375,-310
315,22681,69,1023,-42,-124,-373,-310
316,22687,43,1005,-43,-112,-370,-322
317,22693,29,978,-41,-110,-379,-321
318,22700,26,948,-56,-119,-379,-306
319,22706,23,969,-41,-116,-369,-313
320,22712,26,974,-35,-112,-378,-316
321,22718,33,979,-36,-121,-381,-315
322,22725,69,976,-52,-110,-381,-315
323,22731,61,966,-71,-118,-381,-309
324,22737,58,980,-68,-112,-372,-312
325,22743,68,961,-66,-121,-366,-306
326,22750,80,991,-34,-116,-372,-304
327,22756,66,1009,-23,-110,-363,-304
328,22762,75,986,-5,-118,-366,-304
329,22768,63,991,15,-124,-364,-303
330,22775,56,1003,51,-134,-369,-298
331,22781,60,1015,75,-115,-367,-297
332,22787,54,1016,97,-119,-364,-304
333,22793,66,1008,93,-110,-373,-304
334,22800,56,996,71,-116,-370,-321
335,22806,58,1003,43,-104,-372,-322
336,22812,40,983,-18,-106,-369,-319
337,22818,43,971,-82,-101,-370,-333
338,22825,2,970,-148,-104,-375,-333
339,22831,29,963,-178,-104,-381,-337
340,22837,0,954,-251,-100,-384,-334
341,22843,14,964,-280,-101,-378,-340
342,22850,-1,978,-323,-106,-378,-333
343,22856,-14,990,-385,-110,-378,-336
344,22862,-33,1000,-373,-109,-375,-327
345,22868,-22,1034,-281,-107,-370,-309
346,22875,96,726,353,-136,-355,-292
347,22881,79,1094,187,-127,-351,-289
348,22887,124,1043,311,-130,-361,-279
349,22893,127,1015,308,-127,-355,-259
350,22900,105,1018,255,-133,-354,-262
351,22906,89,1008,174,-119,-361,-261
352,22912,54,982,93,-124,-358,-271
353,22918,11,966,20,-121,-367,-276
354,22925,-22,967,-61,-112,-372,-289
355,22931,-33,941,-139,-112,-367,-295
356,22937,-35,957,-193,-122,-370,-301
357,22943,-13,967,-179,-109,-373,-300
358,22950,-21,964,-190,-115,-369,-300
359,22956,-27,981,-166,-124,-369,-316
360,22962,-35,980,-140,-109,-367,-301
361,22968,-39,980,-100,-124,-358,-315
362,22975,-53,953,-44,-119,-355,-310
363,22981,-42,961,-25,-122,-358,-312
364,22987,38,1016,-23,-118,-360,-306
365,22993,33,983,-62,-124,-348,-304
366,23000,31,990,-62,-124,-352,-307
367,23006,5,986,-53,-115,-354,-295
368,23012,16,982,-47,-127,-346,-310
369,23018,11,992,-54,-124,-346,-312
370,23025,-4,989,-57,-122,-358,-303
371,23031,20,981,-54,-122,-349,-303
372,23037,10,986,-56,-125,-349,-309
373,23043,14,986,-56,-128,-349,-300
374,23050,3,991,-56,-127,-351,-301
375,23056,15,985,-60,-125,-348,-303
376,23062,17,984,-60,-125,-348,-298
377,23068,15,986,-62,-124,-349,-300
378,23075,13,985,-60,-118,-352,-309
379,23081,12,986,-59,-122,-355,-303
380,23087,10,980,-63,-122,-357,-300
381,23093,12,983,-59,-127,-346,-306
382,23100,22,979,-59,-130,-348,-303
383,23106,14,1003,-49,-127,-342,-301
384,23112,7,988,-64,-122,-352,-310
385,23118,19,988,-68,-128,-354,-313
386,23125,28,985,-59,-125,-351,-306
387,23131,35,980,-66,-122,-345,-307
388,23137,24,994,-64,-119,-357,-303
389,23143,13,982,-51,-127,-351,-306
390,23150,42,977,-42,-130,-357,-310
391,23156,32,980,-47,-122,-360,-307
392,23162,33,992,-34,-122,-370,-319
393,23168,58,989,-35,-109,-375,-310
394,23175,76,982,-28,-106,-379,-327
395,23181,80,979,-30,-118,-375,-324
396,23187,81,983,-35,-115,-381,-309
397,23193,80,983,-36,-107,-384,-313
398,23200,90,980,-41,-106,-384,-310
399,23206,95,983,-41,-107,-384,-307
400,23212,101,987,-51,-112,-397,-315
401,23218,117,980,-50,-103,-396,-306
402,23225,127,977,-42,-104,-394,-307
403,23231,122,976,-48,-101,-402,-319
404,23237,134,980,-65,-109,-400,-306
405,23243,118,979,-26,-100,-399,-313
406,23250,119,984,-46,-101,-387,-313
407,23256,111,976,-53,-95,-399,-310
408,23262,129,982,-56,-98,-393,-307
409,23268,122,983,-43,-109,-391,-324
410,23275,101,985,-33,-107,-385,-328
411,23281,83,983,-23,-107,-381,-334
412,23287,83,976,-9,-104,-373,-334
413,23293,80,981,-11,-107,-378,-334
414,23300,76,981,-5,-106,-369,-336
415,23306,91,982,-12,-110,-376,-340
416,23312,90,978,-11,-107,-376,-339
417,23318,94,990,-16,-110,-382,-342
418,23325,99,981,-17,-104,-379,-337
419,23331,104,975,-5,-104,-378,-334
420,23337,91,991,-33,-107,-387,-328
421,23343,93,982,-19,-113,-390,-331
422,23350,95,984,-12,-94,-385,-333
423,23356,101,982,-24,-103,-390,-342
424,23362,107,982,-18,-103,-384,-334
425,23368,114,978,-9,-101,-387,-328
426,23375,113,983,-15,-98,-393,-321
427,23381,124,974,-22,-104,-399,-318
428,23387,126,979,-35,-97,-397,-321
429,23393,121,983,-54,-97,-403,-310
430,23400,135,977,-42,-92,-405,-303
431,23406,138,974,-50,-91,-403,-303
432,23412,134,975,-54,-83,-405,-307
433,23418,136,973,-63,-91,-409,-301
434,23425,136,974,-64,-91,-414,-303
435,23431,138,974,-52,-100,-403,-304
436,23437,137,981,-51,-95,-402,-307
437,23443,136,974,-53,-103,-400,-306
438,23450,126,982,-61,-104,-406,-304
439,23456,128,972,-52,-103,-405,-289
440,23462,116,987,-73,-98,-399,-288
441,23468,87,973,-110,-103,-391,-280
442,23475,100,981,-77,-107,-393,-279
443,23481,93,978,-87,-107,-397,-279
444,23487,101,977,-86,-112,-393,-283
445,23493,96,978,-83,-104,-396,-285
446,23500,81,979,-85,-113,-394,-274
447,23506,84,975,-88,-104,-384,-280
448,23512,99,980,-76,-109,-387,-289
449,23518,213,957,-20,-104,-388,-292
450,23525,107,978,-60,-106,-394,-295
451,23531,94,984,-57,-107,-402,-292
452,23537,95,976,-72,-112,-393,-306
453,23543,94,986,-54,-113,-385,-309
454,23550,85,984,-53,-110,-384,-303
455,23556,67,981,-54,-110,-378,-303
456,23562,82,988,-53,-110,-384,-306
457,23568,71,996,-51,-121,-385,-315
458,23575,73,989,-62,-115,-382,-300
459,23581,88,979,-50,-107,-381,-306
460,23587,93,989,-61,-112,-376,-312
461,23593,61,1013,-45,-110,-393,-300
462,23600,27,1002,-33,-107,-382,-303
463,23606,25,983,-23,-113,-387,-309
464,23612,350,1048,-170,-110,-381,-313
465,23618,48,939,-48,-109,-385,-312
466,23625,69,974,-38,-100,-375,-306
467,23631,85,980,-36,-109,-384,-310
468,23637,83,968,-34,-109,-384,-318
469,23643,83,969,-27,-109,-382,-315
470,23650,85,964,-47,-110,-376,-306
471,23656,120,1010,-49,-112,-381,-315
472,23662,93,977,-44,-103,-385,-321
473,23668,76,981,-9,-113,-373,-310
474,23675,74,997,47,-112,-379,-312
475,23681,89,1012,104,-104,-378,-309
476,23687,77,1003,114,-116,-381,-322
477,23693,93,1008,122,-101,-375,-322
478,23700,92,993,68,-107,-379,-319
479,23706,88,994,11,-112,-385,-330
480,23712,70,986,-47,-101,-390,-330
481,23718,68,978,-91,-101,-388,-343
482,23725,64,960,-133,-92,-385,-337
483,23731,60,955,-182,-98,-387,-348
484,23737,20,942,-278,-88,-390,-348
485,23743,-20,945,-376,-92,-382,-345
486,23750,-70,969,-481,-94,-387,-340
487,23756,-46,987,-532,-98,-381,-333
488,23762,68,1122,-409,-112,-363,-316
489,23768,166,1225,-149,-125,-363,-298
490,23775,202,1083,168,-128,-364,-286
491,23781,73,1007,253,-127,-364,-268
492,23787,61,990,311,-118,-354,-264
493,23793,52,972,290,-124,-366,-271
494,23800,53,971,203,-128,-364,-267
495,23806,50,982,77,-125,-357,-270
496,23812,51,970,-20,-113,-364,-282
497,23818,45,981,-81,-115,-366,-276
498,23825,49,971,-134,-118,-367,-280
499,23831,38,980,-157,-116,-375,-289
500,23837,58,962,-156,-125,-378,-289
501,23843,51,966,-145,-121,-373,-288
502,23850,51,967,-131,-106,-372,-280
503,23856,55,977,-121,-118,-373,-297
504,23862,54,974,-119,-121,-375,-298
505,23868,55,971,-108,-121,-376,-294
506,23875,63,967,-108,-115,-376,-303
507,23881,73,962,-104,-118,-361,-303
508,23887,70,972,-109,-113,-369,-304
509,23893,80,987,-108,-109,-370,-303
510,23900,78,986,-106,-118,-367,-306
511,23906,83,997,-90,-122,-367,-304
512,23912,68,996,-83,-121,-358,-309
513,23918,51,984,-83,-130,-366,-300
514,23925,42,975,-72,-113,-357,-303
515,23931,33,962,-69,-122,-366,-298
516,23937,20,964,-61,-115,-369,-307
517,23943,20,955,-54,-122,-372,-304
518,23950,2,966,-54,-121,-363,-306
519,23956,-14,981,-60,-124,-361,-306
520,23962,-36,974,-64,-118,-357,-307
521,23968,-53,942,-47,-130,-352,-303
522,23975,145,980,-173,-128,-355,-309
523,23981,46,980,-43,-118,-346,-309
524,23987,-57,994,-34,-124,-357,-309
525,23993,32,959,-61,-118,-361,-319
526,24000,38,990,-68,-119,-355,-309
527,24006,59,989,-41,-119,-357,-315
528,24012,57,991,-43,-118,-358,-321
529,24018,39,1001,-47,-116,-361,-315
530,24025,-23,974,-46,-110,-357,-304
531,24031,156,957,-58,-115,-360,-300
532,24037,28,997,-51,-109,-367,-312
533,24043,34,992,-45,-109,-364,-310
534,24050,36,990,-47,-119,-364,-310
535,24056,79,969,-65,-109,-381,-304
536,24062,93,976,-72,-115,-376,-300
537,24068,107,960,-91,-118,-378,-298
538,24075,97,982,-101,-106,-384,-304
539,24081,107,978,-93,-103,-394,-292
540,24087,129,966,-100,-95,-400,-294
541,24093,141,964,-91,-98,-397,-300
542,24100,144,969,-73,-97,-399,-300
543,24106,133,978,-65,-104,-406,-304
544,24112,148,974,-82,-98,-405,-309
545,24118,139,974,-73,-104,-393,-328
546,24125,144,974,-50,-100,-405,-325
547,24131,140,981,-54,-101,-397,-322
548,24137,147,963,-79,-97,-393,-316
549,24143,147,978,-56,-94,-393,-318
550,24150,145,972,-70,-103,-397,-319
551,24156,142,994,-63,-101,-402,-318
552,24162,-17,971,14,-95,-414,-306
553,24168,149,964,-106,-104,-400,-289
554,24175,695,945,-159,-101,-394,-294
555,24181,240,1015,-212,-95,-400,-280
556,24187,152,973,-129,-97,-412,-286
557,24193,158,961,-107,-98,-403,-279
558,24200,149,968,-109,-94,-406,-289
559,24206,151,963,-148,-89,-405,-280
560,24212,163,959,-118,-94,-408,-289
561,24218,145,976,-102,-97,-400,-286
562,24225,150,971,-115,-94,-403,-286
563,24231,154,962,-103,-100,-400,-289
564,24237,143,966,-125,-94,-408,-282
565,24243,140,967,-135,-95,-414,-286
566,24250,151,971,-102,-98,-402,-282
567,24256,150,967,-113,-101,-403,-274
568,24262,152,966,-117,-94,-414,-279
569,24268,148,970,-122,-95,-412,-283
570,24275,152,966,-124,-98,-408,-288
571,24281,154,964,-124,-94,-405,-271
572,24287,152,966,-126,-92,-415,-277
573,24293,153,968,-126,-92,-414,-268
574,24300,156,964,-128,-92,-414,-271
575,24306,161,968,-121,-83,-408,-279
576,24312,160,962,-127,-100,-414,-271
577,24318,158,967,-126,-91,-411,-283
578,24325,167,954,-138,-88,-406,-288
579,24331,173,961,-121,-88,-424,-286
580,24337,166,965,-107,-100,-418,-288
581,24343,159,966,-122,-98,-402,-288
582,24350,140,968,-109,-92,-399,-280
583,24356,136,967,-137,-97,-414,-279
584,24362,133,973,-119,-98,-409,-279
585,24368,142,965,-112,-101,-400,-285
586,24375,137,964,-84,-97,-402,-294
587,24381,115,987,-87,-103,-402,-295
588,24387,121,972,-87,-107,-402,-289
589,24393,91,984,-93,-107,-388,-288
590,24400,88,980,-83,-107,-397,-285
591,24406,80,981,-82,-104,-394,-286
592,24412,250,942,-32,-112,-391,-295
593,24418,112,979,-21,-107,-387,-310
594,24425,91,995,-53,-110,-385,-295
595,24431,116,985,-53,-104,-396,-300
596,24437,92,980,-45,-103,-393,-325
597,24443,114,980,-41,-110,-381,-306
598,24450,79,987,-42,-115,-387,-318
599,24456,74,1007,-62,-110,-390,-313
600,24462,-18,970,-62,-110,-381,-310
601,24468,588,1036,-90,-115,-388,-313
602,24475,74,963,2,-103,-379,-319
603,24481,104,997,-45,-103,-379,-313
604,24487,109,998,-37,-109,-379,-313
605,24493,69,990,-46,-112,-381,-306
606,24500,57,985,-27,-106,-385,-315
607,24506,67,1018,23,-110,-385,-312
608,24512,53,999,37,-107,-382,-322
609,24518,98,999,88,-104,-382,-322
610,24525,92,1000,109,-101,-384,-328
611,24531,122,998,120,-107,-382,-328
612,24537,95,983,82,-95,-381,-340
613,24543,96,975,54,-97,-384,-340
614,24550,87,980,-17,-94,-387,-342
615,24556,84,969,-66,-88,-390,-343
616,24562,50,955,-144,-88,-399,-351
617,24568,28,926,-207,-94,-382,-345
618,24575,-4,944,-300,-95,-390,-351
619,24581,-13,973,-382,-91,-391,-355
620,24587,-5,1001,-439,-91,-385,-342
621,24593,42,1056,-367,-107,-378,-336
622,24600,73,1100,-226,-109,-372,-316
623,24606,89,1182,-56,-119,-361,-304
624,24612,69,1052,57,-119,-361,-292
625,24618,78,1058,180,-115,-357,-292
626,24625,87,1014,271,-127,-360,-279
627,24631,102,973,269,-128,-351,-277
628,24637,84,961,186,-119,-351,-285
629,24643,73,971,86,-131,-364,-276
630,24650,70,988,16,-122,-360,-283
631,24656,55,985,-71,-115,-366,-288
632,24662,58,970,-137,-122,-366,-288
633,24668,52,961,-148,-125,-364,-295
634,24675,43,945,-164,-109,-364,-298
635,24681,45,948,-160,-113,-366,-297
636,24687,35,985,-139,-115,-369,-298
637,24693,38,972,-139,-113,-370,-298
638,24700,40,984,-106,-104,-372,-292
639,24706,43,988,-77,-116,-373,-300
640,24712,45,985,-74,-115,-370,-298
641,24718,63,978,-62,-115,-372,-297
642,24725,62,983,-63,-112,-361,-303
643,24731,67,979,-77,-125,-363,-306
644,24737,60,982,-99,-121,-370,-309
645,24743,63,973,-105,-115,-363,-295
646,24750,52,983,-102,-115,-366,-294
647,24756,56,978,-88,-115,-369,-301
648,24762,48,970,-64,-118,-364,-307
649,24768,40,973,-52,-122,-366,-307
650,24775,37,970,-39,-119,-357,-315
651,24781,42,982,-34,-110,-360,-304
652,24787,49,984,-41,-118,-364,-303
653,24793,58,980,-39,-110,-363,-306
654,24800,38,991,-71,-113,-358,-309
655,24806,24,974,-99,-113,-372,-304
656,24812,13,962,-119,-116,-364,-310
657,24818,-10,966,-166,-109,-367,-312
658,24825,2,963,-183,-116,-360,-307
659,24831,9,953,-157,-121,-358,-316
