,Time,AX,AY,AZ,GX,GY,GZ
480,24211,54,985,-14,-92,-361,-304
481,24217,142,979,-30,-91,-360,-306
482,24223,37,1000,-21,-94,-366,-309
483,24229,-59,1024,-34,-85,-364,-312
484,24236,-5,973,-98,-101,-361,-307
485,24242,31,999,-34,-98,-355,-307
486,24248,78,1004,-37,-91,-358,-307
487,24254,84,985,-47,-92,-352,-310
488,24261,142,987,-29,-91,-358,-315
489,24267,96,1018,-1,-89,-363,-315
490,24273,78,966,13,-94,-361,-309
491,24279,32,975,10,-86,-367,-315
492,24286,11,979,-16,-91,-367,-307
493,24292,9,938,-44,-92,-357,-309
494,24298,19,948,-60,-98,-370,-318
495,24304,45,964,-64,-100,-367,-309
496,24311,57,987,-42,-95,-373,-318
497,24317,68,979,-30,-83,-354,-312
498,24323,49,1020,-32,-94,-358,-306
499,24329,58,1000,-50,-94,-366,-309
500,24336,61,989,-16,-89,-358,-301
501,24342,56,971,-30,-85,-370,-310
502,24348,62,972,-31,-94,-367,-306
503,24354,59,998,-18,-98,-373,-303
504,24361,46,990,2,-98,-360,-304
505,24367,31,1020,55,-89,-366,-306
506,24373,40,981,90,-91,-360,-307
507,24379,49,1015,132,-91,-360,-313
508,24386,88,1008,147,-95,-358,-312
509,24392,85,1014,116,-86,-360,-313
510,24398,96,1009,116,-89,-358,-316
511,24404,76,1011,45,-95,-364,-328
512,24411,52,993,-15,-88,-373,-336
513,24417,38,978,-76,-88,-369,-337
514,24423,10,958,-120,-79,-369,-351
515,24429,8,939,-196,-79,-372,-355
516,24436,-16,922,-291,-82,-376,-354
517,24442,-7,941,-373,-83,-372,-354
518,24448,4,988,-481,-79,-370,-343
519,24454,17,1040,-558,-89,-370,-340
520,24461,27,1119,-574,-103,-361,-334
521,24467,38,1156,-482,-89,-352,-309
522,24473,-41,1016,-259,-97,-357,-294
523,24479,55,1082,307,-97,-345,-271
524,24486,-12,1040,650,-98,-340,-262
525,24492,-17,979,667,-103,-342,-259
526,24498,24,999,568,-100,-345,-262
527,24504,24,983,439,-100,-336,-268
528,24511,4,1022,225,-110,-343,-282
529,24517,10,1038,35,-106,-346,-289
530,24523,-17,1012,-114,-98,-342,-310
531,24529,9,1015,-145,-86,-342,-318
532,24536,-15,1018,-197,-98,-345,-337
533,24542,8,985,-204,-92,-346,-336
534,24548,9,1012,-162,-92,-346,-339
535,24554,-28,912,-185,-89,-352,-348
536,24561,-72,929,-176,-88,-351,-349
537,24567,-141,854,-179,-89,-342,-348
538,24573,312,887,-340,-103,-343,-331
539,24579,-141,954,9,-97,-355,-325
540,24586,82,987,178,-103,-351,-316
541,24592,-36,965,-31,-95,-349,-336
542,24598,37,979,68,-100,-349,-318
543,24604,0,996,21,-92,-354,-327
544,24611,10,984,63,-94,-352,-330
545,24617,10,980,16,-101,-357,-321
546,24623,16,990,21,-95,-354,-324
547,24629,51,991,28,-88,-360,-319
548,24636,36,997,23,-91,-363,-330
549,24642,27,981,27,-85,-366,-330
550,24648,57,992,72,-91,-360,-322
551,24654,32,979,43,-91,-364,-324
552,24661,49,989,44,-85,-364,-322
553,24667,42,986,38,-94,-366,-333
554,24673,51,992,35,-88,-367,-330
555,24679,48,986,37,-82,-366,-324
556,24686,46,993,47,-91,-361,-331
557,24692,42,982,51,-92,-363,-339
558,24698,32,988,43,-92,-364,-331
559,24704,41,972,55,-83,-363,-327
560,24711,28,992,61,-89,-366,-328
561,24717,36,985,56,-95,-369,-322
562,24723,34,984,54,-86,-370,-331
563,24729,34,991,51,-92,-360,-330
564,24736,38,988,49,-92,-366,-330
565,24742,34,984,51,-86,-363,-330
566,24748,27,984,43,-89,-369,-327
567,24754,30,986,43,-97,-357,-318
568,24761,38,979,29,-95,-358,-313
569,24767,51,989,31,-94,-357,-307
570,24773,64,993,30,-86,-366,-307
571,24779,112,987,23,-92,-370,-306
572,24786,100,983,16,-95,-367,-297
573,24792,9,999,12,-92,-373,-300
574,24798,31,989,3,-95,-379,-291
575,24804,41,989,-7,-86,-384,-288
576,24811,65,985,-13,-89,-379,-291
577,24817,63,985,-17,-91,-378,-288
578,24823,63,980,-14,-86,-378,-283
579,24829,63,985,-12,-89,-375,-292
580,24836,64,986,-22,-88,-381,-291
581,24842,70,981,-27,-95,-379,-285
582,24848,75,980,-27,-85,-379,-282
583,24854,83,983,-26,-88,-391,-277
584,24861,76,985,-30,-83,-385,-283
585,24867,80,984,-31,-85,-387,-288
586,24873,89,981,-35,-86,-387,-277
587,24879,90,978,-39,-77,-391,-277
588,24886,101,979,-52,-85,-388,-280
589,24892,89,984,-43,-83,-397,-285
590,24898,106,982,-45,-85,-394,-288
591,24904,101,984,-35,-85,-390,-280
592,24911,96,987,-45,-83,-400,-280
593,24917,109,978,-57,-79,-390,-270
594,24923,120,976,-54,-82,-402,-277
595,24929,141,983,-60,-91,-399,-276
596,24936,84,981,-39,-89,-399,-283
597,24942,120,981,-47,-74,-397,-282
598,24948,120,971,-61,-79,-402,-285
599,24954,170,980,-64,-85,-399,-279
600,24961,79,986,-38,-83,-403,-279
601,24967,127,973,-81,-89,-402,-279
602,24973,130,976,-57,-74,-402,-276
603,24979,135,973,-64,-83,-411,-277
604,24986,129,977,-59,-80,-396,-274
605,24992,132,973,-72,-74,-400,-271
606,24998,126,979,-70,-79,-402,-271
607,25004,129,975,-78,-71,-406,-265
608,25011,130,975,-78,-83,-405,-268
609,25017,130,975,-80,-77,-406,-273
610,25023,130,978,-69,-71,-397,-274
611,25029,135,972,-82,-70,-406,-262
612,25036,140,972,-78,-70,-402,-273
613,25042,134,977,-70,-67,-405,-271
614,25048,132,972,-78,-74,-405,-270
615,25054,126,967,-93,-74,-406,-271
616,25061,186,975,-118,-77,-399,-262
617,25067,132,980,-100,-76,-399,-273
618,25073,123,982,-82,-80,-399,-295
619,25079,162,968,0,-74,-382,-313
620,25086,118,991,-3,-76,-394,-319
621,25092,113,994,-15,-77,-390,-315
622,25098,149,955,-36,-86,-384,-291
623,25104,234,982,-89,-94,-376,-304
624,25111,82,1017,-34,-94,-385,-294
625,25117,45,995,-70,-82,-382,-295
626,25123,15,980,-84,-88,-382,-312
627,25129,-10,969,-83,-82,-379,-306
628,25136,-9,1014,-67,-95,-378,-301
629,25142,16,934,-130,-94,-370,-304
630,25148,302,1095,17,-91,-364,-307
631,25154,157,974,27,-94,-364,-301
632,25161,98,974,-26,-89,-364,-303
633,25167,94,1031,4,-95,-364,-310
634,25173,21,1017,-47,-91,-364,-312
635,25179,-30,981,-69,-92,-370,-312
636,25186,0,927,-47,-89,-370,-303
637,25192,-1,932,-58,-95,-373,-307
638,25198,-45,984,-52,-91,-364,-306
639,25204,-15,875,-38,-86,-363,-304
640,25211,417,973,280,-92,-360,-307
641,25217,-5,981,-67,-95,-354,-316
642,25223,-4,1015,-17,-94,-366,-318
643,25229,60,1000,-92,-94,-372,-304
644,25236,88,981,-116,-89,-366,-309
645,25242,105,981,-111,-92,-370,-306
646,25248,113,1019,-61,-89,-370,-307
647,25254,65,967,27,-88,-376,-301
648,25261,18,930,40,-83,-375,-306
649,25267,34,969,43,-91,-378,-312
650,25273,26,973,27,-89,-372,-303
651,25279,55,987,-4,-92,-375,-301
652,25286,84,980,-74,-83,-364,-312
653,25292,78,1012,-98,-91,-363,-298
654,25298,81,985,-78,-85,-370,-307
655,25304,51,970,-68,-86,-373,-304
656,25311,49,973,-16,-94,-364,-300
657,25317,61,968,-32,-86,-364,-312
658,25323,85,978,-12,-86,-370,-306
659,25329,80,994,-11,-88,-361,-313
660,25336,76,1014,19,-91,-360,-306
661,25342,67,986,39,-94,-373,-313
662,25348,60,1001,80,-92,-364,-304
663,25354,65,1012,109,-94,-363,-310
