,Time,AX,AY,AZ,GX,GY,GZ
66,24882,43,982,220,-128,-334,-280
67,24888,31,981,128,-139,-342,-298
68,24895,12,1022,34,-134,-337,-301
69,24901,6,1023,-25,-124,-333,-307
70,24907,-21,1005,-75,-115,-348,-318
71,24913,-44,989,-117,-121,-352,-334
72,24920,-53,979,-136,-115,-351,-333
73,24926,-36,961,-154,-112,-348,-346
74,24932,-26,944,-157,-107,-355,-351
75,24938,-28,958,-158,-100,-351,-354
76,24945,-19,955,-162,-112,-355,-360
77,24951,-9,959,-151,-97,-346,-369
78,24957,-18,997,-130,-101,-348,-357
79,24963,-11,1007,-119,-103,-345,-367
80,24970,-18,1002,-97,-109,-342,-361
81,24976,-24,980,-59,-110,-346,-357
82,24982,222,1316,121,-115,-337,-357
83,24988,88,1014,131,-122,-346,-349
84,24995,-77,977,-28,-118,-339,-348
85,25001,-107,992,8,-115,-340,-363
86,25007,-18,986,17,-113,-339,-355
87,25013,-9,990,22,-104,-340,-351
88,25020,-5,989,3,-115,-337,-349
89,25026,-4,988,17,-116,-339,-352
90,25032,-12,987,13,-116,-342,-354
91,25038,-14,987,13,-115,-336,-348
92,25045,-18,988,10,-118,-340,-340
93,25051,-18,986,8,-115,-340,-349
94,25057,-17,990,11,-118,-337,-348
95,25063,-21,984,7,-121,-330,-343
96,25070,-22,983,11,-113,-346,-349
97,25076,-11,991,6,-122,-334,-345
98,25082,-8,985,15,-118,-339,-352
99,25088,-16,985,12,-113,-342,-348
100,25095,-11,987,11,-118,-339,-340
101,25101,-14,976,7,-107,-334,-346
102,25107,-13,987,6,-122,-342,-337
103,25113,-22,997,-2,-121,-342,-342
104,25120,-13,1000,3,-115,-340,-340
105,25126,-15,990,6,-127,-343,-343
106,25132,-37,992,-5,-118,-342,-336
107,25138,-14,981,4,-107,-342,-342
108,25145,-16,996,10,-112,-345,-334
109,25151,-14,993,2,-118,-340,-351
110,25157,-20,976,7,-118,-342,-339
111,25163,25,1028,-23,-107,-340,-334
112,25170,-9,977,-4,-113,-348,-352
113,25176,-12,978,6,-116,-349,-339
114,25182,6,976,1,-122,-354,-339
115,25188,10,986,0,-125,-349,-337
116,25195,0,1018,-21,-112,-357,-337
117,25201,20,992,-14,-109,-351,-328
118,25207,31,993,-22,-107,-357,-337
119,25213,27,991,-16,-106,-363,-337
120,25220,33,996,-20,-109,-361,-337
121,25226,36,999,17,-106,-361,-342
122,25232,14,982,9,-109,-358,-346
123,25238,20,983,0,-106,-357,-348
124,25245,21,985,7,-106,-355,-340
125,25251,37,995,14,-107,-358,-342
126,25257,11,976,15,-116,-366,-339
127,25263,14,994,6,-110,-361,-343
128,25270,2,980,20,-109,-360,-354
129,25276,33,988,16,-109,-370,-342
130,25282,45,992,18,-106,-367,-346
131,25288,33,993,0,-112,-363,-336
132,25295,34,985,6,-97,-369,-342
133,25301,39,990,21,-89,-378,-342
134,25307,44,983,39,-106,-373,-352
135,25313,48,986,26,-100,-379,-337
136,25320,56,992,41,-103,-388,-349
137,25326,94,1015,72,-86,-388,-346
138,25332,63,952,72,-88,-394,-361
139,25338,70,978,86,-80,-391,-355
140,25345,98,973,85,-83,-391,-358
141,25351,108,970,114,-77,-403,-366
142,25357,98,981,141,-67,-405,-385
143,25363,101,980,155,-70,-400,-378
144,25370,105,986,152,-62,-400,-391
145,25376,92,983,171,-65,-402,-393
146,25382,66,960,189,-68,-397,-400
147,25388,40,964,200,-71,-391,-394
148,25395,44,962,228,-71,-394,-403
149,25401,21,957,226,-79,-381,-390
150,25407,31,965,226,-74,-385,-393
151,25413,29,949,229,-74,-391,-400
152,25420,44,961,227,-70,-393,-393
153,25426,30,964,202,-83,-390,-393
154,25432,86,985,169,-64,-399,-382
155,25438,89,979,162,-74,-414,-372
156,25445,104,973,155,-76,-414,-364
157,25451,96,979,147,-71,-414,-369
158,25457,114,974,120,-74,-426,-370
159,25463,125,984,106,-76,-427,-363
160,25470,131,979,99,-62,-427,-361
161,25476,130,973,101,-67,-423,-346
162,25482,152,974,72,-67,-420,-349
163,25488,135,977,70,-71,-430,-342
164,25495,141,974,88,-65,-429,-349
165,25501,131,976,80,-71,-423,-346
166,25507,107,983,27,-80,-424,-345
167,25513,112,980,72,-88,-414,-330
168,25520,84,989,28,-80,-403,-315
169,25526,85,1003,15,-94,-408,-318
170,25532,87,988,2,-94,-394,-312
171,25538,80,989,-8,-92,-391,-303
172,25545,80,993,-17,-98,-399,-301
173,25551,55,984,-6,-94,-388,-304
174,25557,56,978,29,-103,-387,-303
175,25563,32,991,2,-112,-384,-297
176,25570,49,951,-12,-94,-399,-294
177,25576,45,978,-17,-103,-394,-291
178,25582,83,976,-37,-94,-393,-289
179,25588,82,989,-31,-100,-405,-292
180,25595,122,970,-49,-92,-408,-298
181,25601,116,987,-45,-85,-408,-310
182,25607,115,969,-30,-86,-412,-313
183,25613,127,978,-21,-82,-415,-325
184,25620,124,981,-9,-86,-408,-334
185,25626,188,983,-29,-91,-412,-325
186,25632,85,994,-70,-77,-405,-303
187,25638,145,969,-110,-82,-411,-297
188,25645,128,974,-120,-88,-411,-291
189,25651,130,973,-108,-92,-411,-279
190,25657,121,975,-110,-95,-402,-288
191,25663,123,969,-122,-92,-403,-276
192,25670,124,968,-134,-95,-409,-276
193,25676,137,970,-110,-94,-414,-279
194,25682,139,975,-110,-98,-409,-271
195,25688,131,974,-97,-88,-408,-265
196,25695,58,999,-84,-91,-411,-249
197,25701,86,1021,-119,-100,-405,-235
198,25707,18,860,-178,-94,-409,-244
199,25713,171,912,-355,-107,-402,-258
200,25720,120,961,-142,-89,-402,-273
201,25726,91,983,-82,-103,-394,-292
202,25732,89,989,-41,-91,-394,-315
203,25738,98,966,-18,-94,-393,-318
204,25745,94,987,-43,-94,-406,-319
205,25751,114,988,-43,-77,-402,-327
206,25757,108,989,-46,-91,-403,-324
207,25763,149,937,-5,-95,-400,-325
208,25770,102,983,-11,-92,-396,-316
209,25776,172,972,-15,-88,-393,-325
210,25782,190,944,1,-83,-400,-325
211,25788,89,980,-6,-85,-396,-330
212,25795,110,976,-36,-95,-396,-331
213,25801,101,984,-24,-86,-400,-343
214,25807,186,951,-23,-98,-393,-336
215,25813,138,988,-20,-86,-391,-343
216,25820,50,983,62,-83,-396,-351
217,25826,2,1093,42,-77,-400,-324
218,25832,-20,979,24,-86,-399,-324
219,25838,7,937,-16,-86,-396,-324
220,25845,79,981,-17,-98,-388,-324
221,25851,285,1089,-79,-101,-375,-328
222,25857,128,973,-38,-91,-387,-334
223,25863,92,983,-45,-83,-382,-325
224,25870,95,975,-32,-95,-385,-328
225,25876,93,974,-21,-95,-390,-331
226,25882,63,972,-7,-98,-388,-328
227,25888,63,946,-6,-100,-387,-325
228,25895,82,952,-8,-92,-376,-324
229,25901,94,993,-12,-106,-382,-325
230,25907,123,987,-36,-106,-387,-327
231,25913,91,991,-23,-100,-391,-325
232,25920,53,988,-8,-94,-382,-319
233,25926,60,1002,-6,-100,-378,-325
234,25932,50,969,-16,-97,-387,-321
235,25938,40,975,-21,-92,-385,-331
236,25945,47,976,-43,-94,-385,-328
237,25951,84,977,-40,-103,-384,-313
238,25957,79,990,-37,-98,-381,-316
239,25963,79,978,-24,-86,-369,-330
240,25970,80,980,12,-86,-385,-319
241,25976,80,994,31,-94,-376,-316
242,25982,77,1000,59,-104,-379,-316
243,25988,77,1008,97,-94,-378,-330
244,25995,84,1027,126,-100,-379,-331
245,26001,91,1018,131,-100,-378,-330
246,26007,89,1009,136,-95,-370,-331
247,26013,80,1001,113,-100,-381,-339
248,26020,89,1005,81,-97,-384,-339
249,26026,68,989,32,-94,-391,-351
250,26032,44,981,-39,-88,-384,-364
251,26038,48,965,-128,-92,-385,-355
252,26045,10,952,-218,-79,-394,-363
253,26051,16,939,-323,-88,-388,-373
254,26057,-8,939,-385,-79,-391,-363
255,26063,-43,981,-502,-80,-387,-364
256,26070,-61,1005,-634,-88,-379,-361
257,26076,-57,1083,-665,-80,-376,-337
258,26082,158,626,26,-122,-366,-322
259,26088,73,1120,-44,-112,-354,-306
260,26095,68,1063,329,-128,-354,-297
261,26101,58,1051,461,-124,-348,-274
262,26107,87,1020,461,-128,-346,-280
263,26113,92,984,401,-137,-345,-265
264,26120,85,1013,315,-131,-349,-273
265,26126,37,1011,150,-128,-355,-276
266,26132,30,998,71,-122,-348,-277
267,26138,0,981,-8,-118,-361,-286
268,26145,0,960,-29,-115,-357,-300
269,26151,-25,964,-96,-118,-367,-304
270,26157,16,990,-95,-115,-357,-315
271,26163,31,973,-144,-113,-358,-321
272,26170,34,987,-157,-104,-364,-333
273,26176,56,1011,-162,-109,-357,-343
274,26182,46,978,-198,-109,-366,-343
275,26188,47,969,-231,-106,-369,-345
276,26195,23,972,-235,-98,-367,-352
277,26201,27,970,-183,-112,-366,-343
278,26207,-3,962,-127,-104,-367,-348
279,26213,-5,960,-82,-100,-369,-336
280,26220,5,981,-46,-110,-363,-331
281,26226,-7,1006,-5,-112,-342,-343
282,26232,319,904,173,-121,-348,-339
283,26238,-25,989,-32,-122,-345,-339
284,26245,-42,982,-44,-115,-354,-334
285,26251,15,989,-28,-107,-348,-336
286,26257,18,987,-36,-115,-354,-340
287,26263,22,989,-30,-119,-349,-334
288,26270,15,985,-33,-110,-352,-336
289,26276,30,988,-34,-116,-348,-336
290,26282,20,978,-31,-115,-346,-337
291,26288,17,992,-35,-118,-352,-330
292,26295,20,987,-32,-110,-355,-324
293,26301,20,976,-32,-113,-351,-327
294,26307,22,1006,-43,-112,-349,-334
295,26313,26,987,-36,-116,-348,-330
296,26320,18,984,-42,-122,-348,-330
297,26326,12,986,-38,-115,-355,-324
298,26332,16,990,-40,-112,-354,-321
299,26338,22,992,-50,-112,-363,-316
300,26345,29,974,-56,-116,-354,-315
301,26351,36,994,-78,-119,-358,-318
302,26357,38,986,-74,-112,-370,-313
303,26363,62,972,-72,-113,-376,-309
304,26370,60,988,-77,-115,-381,-309
305,26376,80,975,-84,-106,-370,-313
306,26382,95,977,-78,-113,-373,-319
307,26388,105,977,-78,-107,-397,-309
308,26395,118,976,-69,-98,-400,-312
309,26401,130,970,-82,-100,-393,-309
310,26407,139,969,-120,-91,-397,-303
311,26413,167,963,-115,-92,-409,-303
312,26420,205,960,-126,-89,-411,-297
313,26426,189,973,-79,-77,-418,-301
314,26432,117,978,-79,-85,-420,-286
315,26438,157,957,-160,-77,-423,-274
316,26445,147,957,-203,-83,-421,-250
317,26451,162,946,-185,-92,-430,-247
318,26457,155,961,-178,-88,-432,-255
319,26463,157,957,-167,-86,-426,-258
320,26470,157,959,-182,-83,-423,-256
321,26476,149,952,-150,-97,-430,-250
322,26482,194,946,-144,-82,-420,-264
323,26488,145,964,-186,-82,-423,-250
324,26495,148,957,-174,-88,-415,-252
325,26501,133,956,-201,-88,-420,-246
326,26507,137,957,-182,-92,-423,-247
327,26513,119,973,-181,-94,-418,-250
328,26520,106,960,-169,-95,-415,-252
329,26526,164,956,-184,-98,-409,-258
330,26532,173,949,-169,-97,-417,-255
331,26538,152,969,-140,-100,-414,-267
332,26545,141,964,-168,-95,-405,-259
333,26551,141,962,-152,-91,-424,-264
334,26557,128,955,-193,-95,-408,-250
335,26563,123,957,-201,-85,-405,-247
336,26570,134,952,-178,-94,-412,-258
337,26576,140,967,-157,-88,-424,-258
338,26582,127,967,-144,-98,-417,-255
339,26588,123,974,-108,-85,-409,-255
340,26595,172,946,-220,-98,-412,-253
341,26601,118,950,-166,-97,-409,-249
342,26607,129,951,-170,-101,-415,-259
343,26613,125,988,-132,-94,-414,-253
344,26620,120,958,-170,-89,-409,-265
345,26626,120,982,-127,-91,-409,-265
346,26632,84,912,-125,-89,-402,-285
347,26638,113,1002,-35,-97,-405,-283
348,26645,130,974,-77,-91,-408,-294
349,26651,112,981,-89,-92,-414,-306
350,26657,99,968,-108,-91,-411,-309
351,26663,174,965,-20,-86,-399,-322
352,26670,133,993,-7,-85,-390,-328
353,26676,129,980,-38,-94,-393,-324
354,26682,116,982,-59,-89,-402,-316
355,26688,106,980,-62,-85,-396,-313
356,26695,156,928,-37,-98,-384,-322
357,26701,73,993,-49,-94,-391,-319
358,26707,50,981,-7,-97,-397,-325
359,26713,91,977,-14,-98,-388,-319
360,26720,128,981,-94,-97,-385,-325
361,26726,88,988,-40,-92,-390,-316
362,26732,77,1007,-51,-95,-388,-316
363,26738,49,980,-36,-91,-390,-316
364,26745,68,1002,-16,-110,-388,-321
365,26751,53,983,-3,-104,-385,-316
366,26757,74,1002,-3,-98,-384,-319
367,26763,100,988,-22,-95,-373,-318
368,26770,97,983,-17,-98,-375,-322
369,26776,120,989,-40,-95,-370,-330
370,26782,84,977,-38,-103,-373,-327
371,26788,84,986,-57,-101,-379,-336
372,26795,40,977,-29,-95,-376,-328
373,26801,10,971,-12,-94,-375,-331
374,26807,25,958,-8,-103,-381,-324
375,26813,46,952,29,-98,-384,-324
376,26820,67,1004,33,-92,-381,-327
377,26826,77,984,24,-98,-376,-325
378,26832,97,976,-33,-104,-379,-328
379,26838,60,1001,-62,-104,-373,-324
380,26845,53,971,-58,-104,-370,-324
381,26851,73,993,-32,-106,-379,-334
382,26857,71,992,-24,-103,-375,-322
383,26863,77,989,-22,-107,-379,-327
384,26870,66,986,-9,-100,-381,-324
385,26876,76,967,-1,-98,-370,-327
386,26882,73,969,-7,-92,-378,-327
387,26888,65,991,-17,-110,-376,-322
388,26895,52,980,-7,-103,-376,-330
389,26901,60,990,10,-104,-382,-327
390,26907,44,1002,59,-104,-382,-319
391,26913,55,1003,97,-101,-369,-315
392,26920,51,1013,135,-100,-375,-336
393,26926,76,1024,155,-109,-375,-330
394,26932,87,1035,163,-95,-373,-327
395,26938,101,1028,130,-94,-376,-333
396,26945,105,1000,101,-92,-376,-342
397,26951,82,986,61,-92,-376,-357
398,26957,60,972,0,-89,-387,-360
399,26963,31,962,-74,-83,-387,-369
400,26970,17,959,-153,-76,-379,-364
401,26976,5,939,-252,-80,-382,-376
402,26982,27,939,-354,-77,-382,-372
403,26988,7,977,-463,-71,-385,-367
404,26995,55,1066,-601,-80,-390,-363
405,27001,-22,1073,-661,-91,-381,-361
406,27007,14,1102,-510,-92,-369,-336
407,27013,44,1178,-67,-109,-361,-318
408,27020,35,1042,93,-107,-363,-304
409,27026,54,1074,402,-116,-363,-297
410,27032,53,1038,514,-122,-357,-285
411,27038,111,1015,544,-118,-352,-277
412,27045,109,998,442,-125,-358,-276
413,27051,45,1006,252,-115,-360,-271
414,27057,24,979,162,-121,-361,-282
415,27063,20,1006,105,-115,-364,-283
416,27070,27,985,38,-109,-367,-297
417,27076,4,980,-43,-103,-369,-313
418,27082,0,964,-111,-107,-379,-325
419,27088,-27,942,-231,-103,-379,-333
420,27095,-22,950,-290,-95,-388,-337
421,27101,-26,980,-293,-101,-378,-354
422,27107,-22,1006,-278,-100,-375,-342
423,27113,0,999,-216,-95,-364,-352
424,27120,504,899,-213,-97,-357,-337
425,27126,-70,981,31,-104,-360,-348
426,27132,53,995,-15,-98,-378,-337
427,27138,39,988,0,-97,-370,-340
428,27145,38,989,-3,-95,-379,-337
429,27151,31,988,-1,-115,-363,-340
430,27157,33,988,0,-109,-358,-342
431,27163,27,984,-4,-100,-363,-339
432,27170,28,988,-3,-112,-358,-349
433,27176,31,985,-1,-104,-366,-346
434,27182,30,987,-4,-107,-361,-346
435,27188,32,985,-2,-100,-363,-340
436,27195,32,988,-4,-100,-361,-339
437,27201,34,988,-5,-109,-352,-339
438,27207,33,988,-7,-112,-369,-343
439,27213,31,987,-8,-104,-355,-343
440,27220,31,986,-7,-103,-355,-337
441,27226,26,988,-10,-109,-358,-342
442,27232,30,988,-10,-107,-360,-331
443,27238,31,989,-9,-109,-361,-337
444,27245,30,986,-10,-106,-367,-328
445,27251,28,989,-11,-106,-364,-337
446,27257,44,988,-4,-109,-369,-339
447,27263,27,993,-3,-100,-363,-340
448,27270,36,993,-14,-101,-364,-328
449,27276,23,981,-11,-113,-369,-328
450,27282,29,986,-21,-115,-363,-328
451,27288,33,989,-23,-104,-366,-337
452,27295,23,992,-14,-110,-367,-324
453,27301,31,985,-22,-116,-369,-328
454,27307,26,985,-22,-104,-366,-325
455,27313,28,986,-21,-104,-364,-322
456,27320,32,983,-22,-103,-360,-331
457,27326,30,1001,-15,-106,-364,-330
458,27332,27,984,-2,-109,-373,-324
459,27338,38,993,-17,-103,-372,-322
460,27345,43,981,-14,-100,-375,-318
461,27351,51,985,-23,-110,-372,-324
462,27357,63,991,-27,-100,-378,-324
463,27363,59,975,-30,-106,-382,-318
464,27370,68,984,-42,-106,-387,-310
465,27376,82,978,-45,-104,-385,-316
466,27382,90,983,-49,-98,-390,-318
467,27388,96,985,-62,-98,-387,-307
468,27395,102,984,-72,-95,-394,-309
469,27401,123,977,-81,-88,-403,-312
470,27407,136,969,-85,-91,-409,-306
471,27413,146,973,-89,-83,-417,-307
472,27420,170,962,-96,-85,-417,-304
473,27426,176,973,-90,-77,-429,-315
474,27432,194,962,-64,-76,-427,-313
475,27438,208,962,-64,-70,-435,-325
476,27445,212,958,-71,-71,-432,-313
477,27451,203,967,-71,-80,-427,-313
478,27457,201,966,-75,-68,-429,-321
479,27463,202,958,-94,-65,-432,-304
480,27470,206,951,-115,-68,-436,-313
481,27476,208,962,-91,-74,-433,-312
482,27482,205,964,-83,-67,-436,-307
483,27488,203,962,-102,-77,-435,-303
484,27495,208,957,-115,-70,-439,-306
485,27501,213,955,-94,-65,-430,-298
486,27507,215,956,-94,-70,-438,-300
487,27513,212,957,-107,-65,-438,-297
488,27520,213,958,-102,-73,-441,-300
489,27526,214,959,-97,-76,-441,-304
490,27532,220,955,-100,-61,-441,-315
491,27538,222,959,-95,-61,-439,-306
492,27545,224,956,-88,-70,-441,-310
493,27551,226,956,-82,-59,-451,-304
494,27557,227,955,-83,-68,-444,-300
495,27563,225,955,-83,-62,-439,-307
496,27570,223,957,-88,-68,-451,-312
497,27576,227,954,-87,-67,-444,-304
498,27582,223,959,-87,-70,-442,-307
499,27588,229,954,-88,-59,-442,-301
500,27595,228,951,-87,-62,-450,-316
501,27601,224,953,-80,-76,-438,-309
502,27607,216,962,-74,-59,-436,-309
503,27613,203,964,-72,-71,-429,-315
504,27620,187,965,-70,-68,-429,-309
505,27626,168,960,-98,-70,-426,-306
506,27632,166,968,-78,-83,-423,-312
507,27638,167,973,-52,-79,-417,-315
508,27645,151,977,-50,-80,-418,-313
509,27651,138,974,-47,-82,-423,-310
510,27657,127,979,-38,-80,-415,-322
511,27663,138,977,-31,-80,-415,-315
512,27670,93,999,-50,-79,-411,-328
513,27676,120,982,-55,-80,-417,-327
514,27682,106,996,-63,-79,-400,-327
515,27688,110,973,-33,-88,-406,-330
516,27695,97,991,-13,-85,-405,-331
517,27701,107,962,-16,-98,-397,-334
518,27707,98,969,-1,-91,-393,-337
519,27713,90,1006,-14,-92,-393,-327
520,27720,-37,1059,-20,-85,-400,-325
521,27726,9,965,-37,-95,-396,-325
522,27732,76,975,-54,-95,-393,-319
523,27738,66,958,-32,-97,-384,-324
524,27745,87,984,-33,-103,-393,-313
525,27751,60,1046,-7,-91,-378,-318
526,27757,87,1001,-16,-98,-381,-315
527,27763,117,973,-32,-101,-381,-322
528,27770,130,969,-25,-101,-382,-319
529,27776,113,973,-10,-97,-382,-324
530,27782,95,986,-11,-100,-384,-318
531,27788,80,970,-14,-97,-384,-324
532,27795,44,965,-30,-101,-388,-322
533,27801,39,961,-20,-101,-381,-315
534,27807,37,962,-11,-100,-390,-318
535,27813,78,984,-24,-100,-387,-316
536,27820,90,986,-22,-97,-378,-316
537,27826,80,1008,-31,-95,-382,-318
538,27832,86,1013,-48,-104,-378,-322
539,27838,87,986,-35,-106,-381,-322
540,27845,62,984,-14,-106,-375,-322
541,27851,50,966,-22,-106,-384,-315
542,27857,40,978,-3,-106,-378,-319
543,27863,51,983,-8,-107,-382,-315
544,27870,73,975,-3,-100,-385,-315
545,27876,70,997,-18,-103,-388,-321
546,27882,75,992,2,-109,-381,-318
547,27888,78,996,45,-101,-378,-318
548,27895,70,1008,100,-94,-373,-312
549,27901,71,1001,128,-95,-382,-327
550,27907,87,1004,164,-94,-391,-325
551,27913,92,1008,142,-100,-378,-331
552,27920,101,1002,119,-89,-376,-331
553,27926,105,1005,69,-92,-382,-340
554,27932,86,995,-8,-89,-388,-351
555,27938,63,978,-107,-89,-387,-355
556,27945,54,966,-165,-91,-396,-354
557,27951,27,941,-249,-74,-400,-357
558,27957,13,939,-297,-68,-394,-361
559,27963,-26,968,-402,-77,-397,-358
560,27970,-66,969,-559,-89,-397,-360
561,27976,-40,996,-748,-80,-384,-351
562,27982,-6,1144,-522,-98,-376,-328
563,27988,17,1077,-9,-113,-369,-319
564,27995,157,1042,426,-118,-363,-295
565,28001,198,1077,629,-122,-361,-280
566,28007,208,1061,601,-125,-357,-270
567,28013,172,1067,445,-124,-360,-268
568,28020,78,992,245,-119,-375,-268
569,28026,28,984,120,-107,-367,-286
570,28032,-18,965,19,-107,-379,-306
571,28038,-11,965,-45,-95,-384,-309
572,28045,-21,949,-114,-97,-382,-315
573,28051,-17,971,-176,-94,-384,-316
574,28057,-6,971,-227,-97,-390,-337
575,28063,0,972,-219,-89,-382,-337
576,28070,-12,967,-225,-101,-388,-351
577,28076,255,1031,-183,-98,-382,-337
578,28082,11,981,11,-94,-385,-349
579,28088,79,996,0,-94,-381,-343
580,28095,74,971,-5,-94,-381,-336
581,28101,61,978,12,-88,-382,-349
582,28107,54,991,0,-92,-387,-349
583,28113,63,988,0,-94,-370,-346
584,28120,46,986,2,-91,-375,-345
585,28126,53,985,4,-100,-375,-339
586,28132,52,985,1,-98,-366,-352
587,28138,54,985,1,-97,-375,-345
588,28145,58,987,-1,-100,-369,-343
589,28151,60,987,0,-85,-366,-346
590,28157,59,984,-1,-97,-378,-343
591,28163,61,983,-1,-101,-370,-346
592,28170,54,990,-4,-106,-375,-348
593,28176,56,988,-7,-104,-369,-345
594,28182,57,990,-4,-104,-360,-352
595,28188,48,994,-11,-98,-366,-336
596,28195,36,974,-10,-112,-363,-340
597,28201,25,983,-11,-107,-363,-339
598,28207,43,969,0,-109,-361,-340
599,28213,29,970,0,-103,-358,-336
600,28220,22,1032,0,-103,-363,-331
601,28226,20,976,-5,-116,-345,-345
602,28232,-8,972,-16,-115,-346,-339
603,28238,11,983,-11,-112,-342,-333
604,28245,20,975,-21,-110,-346,-325
605,28251,0,975,-44,-115,-342,-328
606,28257,-11,986,-45,-122,-349,-331
607,28263,-1,992,-34,-121,-346,-336
608,28270,4,987,-16,-113,-345,-324
609,28276,3,984,-32,-119,-349,-337
610,28282,17,995,-33,-112,-348,-331
611,28288,-3,993,-36,-115,-348,-325
612,28295,5,985,-27,-113,-349,-334
613,28301,-2,991,-18,-115,-348,-337
614,28307,-4,984,-7,-104,-346,-333
615,28313,-4,986,-13,-113,-351,-328
616,28320,-13,979,-14,-109,-346,-337
617,28326,2,992,-7,-113,-354,-337
618,28332,10,992,-4,-110,-346,-333
619,28338,7,982,4,-109,-352,-346
620,28345,9,989,0,-107,-357,-342
621,28351,21,990,6,-100,-361,-342
622,28357,33,991,31,-109,-361,-345
623,28363,33,983,26,-101,-372,-337
624,28370,35,988,28,-97,-375,-336
625,28376,43,987,31,-97,-376,-345
626,28382,41,986,37,-88,-375,-342
627,28388,48,982,51,-91,-369,-355
628,28395,42,973,41,-86,-387,-349
629,28401,53,968,68,-88,-388,-339
630,28407,72,985,65,-88,-390,-342
631,28413,58,982,86,-83,-394,-367
632,28420,59,980,114,-85,-393,-361
633,28426,79,972,131,-70,-402,-373
634,28432,96,979,132,-68,-406,-367
635,28438,120,968,143,-67,-423,-369
636,28445,142,978,150,-53,-423,-364
637,28451,163,966,150,-47,-433,-372
638,28457,153,967,160,-55,-436,-379
639,28463,147,964,175,-50,-441,-378
640,28470,149,962,182,-47,-438,-382
641,28476,161,960,189,-47,-438,-385
642,28482,147,960,194,-44,-442,-384
643,28488,134,959,202,-43,-435,-391
644,28495,149,961,206,-35,-430,-385
645,28501,135,956,217,-41,-423,-396
646,28507,133,959,218,-55,-427,-405
647,28513,131,951,232,-49,-424,-403
648,28520,102,963,226,-52,-423,-399
649,28526,102,967,228,-47,-429,-394
650,28532,114,958,237,-59,-418,-391
651,28538,106,952,246,-53,-415,-403
652,28545,88,963,227,-56,-423,-390
653,28551,80,966,232,-52,-418,-397
654,28557,107,957,239,-47,-423,-394
655,28563,105,954,245,-55,-415,-409
656,28570,124,953,247,-55,-426,-400
657,28576,91,958,244,-44,-415,-399
658,28582,122,953,247,-49,-424,-403
659,28588,128,958,247,-49,-426,-412
660,28595,121,950,250,-49,-427,-408
661,28601,101,955,252,-43,-427,-412
662,28607,143,948,255,-44,-423,-408
663,28613,125,949,253,-49,-418,-418
664,28620,101,958,253,-50,-418,-405
665,28626,69,964,230,-52,-420,-414
